date,nav_open_pre,nav_open_post,nav_close,daily_return,commission,turnover_value,turnover_ratio,rebalanced,stock_weight,cash_weight,effective_num_positions
2026-04-01,100000000.0,99985774.35655,101197648.35655,0.011976483565499851,14225.64345,94837623.0,0.94837623,True,0.95,0.050000000000000044,10
2026-04-02,101985419.35655,101984836.83424999,98123733.83424999,-0.030375355279696592,582.5223,3883482.0,0.038078796209318956,True,0.95,0.050000000000000044,10
2026-04-03,99910131.83424999,99909379.11024998,99137234.11024998,0.01032879851180546,752.7239999999999,5018160.0,0.050226737848020085,True,0.95,0.050000000000000044,10
2026-04-06,99627263.11024998,99626509.58944999,99662470.58944999,0.005298074773963268,753.5207999999999,5023472.0,0.050422663869034545,True,0.95,0.050000000000000044,10
2026-04-07,99900750.58944999,99900104.87979999,99252248.87979999,-0.004116110178924437,645.7096499999999,4304731.0,0.04309007664707777,True,0.95,0.050000000000000044,10
2026-04-08,102589803.87979999,102588978.88835,103232324.88835,0.04010061286742328,824.9914499999999,5499943.0,0.053611009983448685,True,0.95,0.050000000000000044,10
2026-04-09,103485384.88835,103484476.87879999,103432580.87879999,0.0019398574106179733,908.0095499999999,6053397.0,0.05849518757195509,True,0.95,0.050000000000000044,10
2026-04-10,104213354.87879999,104212446.36105,104859764.36105,0.013798200432824315,908.5177499999999,6056785.0,0.05811908662804334,True,0.95,0.050000000000000044,10
2026-04-13,103857581.36105,103856397.4322,104539784.4322,-0.003051503413151413,1183.9288499999998,7892859.0,0.07599694597702313,True,0.95,0.050000000000000044,10
2026-04-14,105928401.4322,105927221.84285,105936828.84285,0.013363758288176486,1179.58935,7863929.0,0.07423815420299104,True,0.95,0.050000000000000044,10
2026-04-15,107400910.84285,107399680.2574,107659170.2574,0.0162581930511152,1230.5854499999998,8203903.0,0.07638578607591165,True,0.95,0.050000000000000044,10
2026-04-16,108594275.2574,108593148.97775,109046534.97775,0.01288663768291154,1126.27965,7508531.0,0.06914297261253044,True,0.95,0.050000000000000044,10
2026-04-17,109437511.97775,109437117.01875,109225121.01875,0.0016377048664264482,394.95899999999995,2633060.0,0.024059940256457343,True,0.95,0.050000000000000044,10
2026-04-20,109536232.01875,109535400.5059,109384930.5059,0.0014631202571298019,831.51285,5543419.0,0.05060808554242672,True,0.95,0.050000000000000044,10
2026-04-21,109932897.5059,109931692.8601,110432764.8601,0.009579330071828096,1204.6457999999998,8030972.0,0.07305340059438518,True,0.95,0.050000000000000044,10
2026-04-22,110571747.8601,110571049.38870001,111343732.38870001,0.008249069284410826,698.4713999999999,4656476.0,0.042112710435685326,True,0.95,0.050000000000000044,10
2026-04-23,112332236.38870001,112331102.56240001,111271103.56240001,-0.0006522937999460243,1133.8263,7558842.0,0.06729005175187963,True,0.95,0.050000000000000044,10
2026-04-24,111493906.56240001,111492743.57625002,112338650.57625002,0.009594108260563283,1162.98615,7753241.0,0.06953959403746185,True,0.95,0.050000000000000044,10
2026-04-27,113256548.57625002,113255445.98370002,113247127.98370002,0.008086953179425871,1102.5925499999998,7350617.0,0.06490235745663037,True,0.95,0.050000000000000044,10
2026-04-28,113924974.98370002,113923976.23585002,114138550.23585002,0.007871477785099446,998.7478499999999,6658319.0,0.05844477034954494,True,0.95,0.050000000000000044,10
2026-04-29,114655575.23585002,114654944.62760001,114602854.62760001,0.004067901605466107,630.60825,4204055.0,0.03666681704184145,True,0.95,0.050000000000000044,10
2026-04-30,114515914.62760001,114515390.12635002,113011515.12635002,-0.013885688156905274,524.5012499999999,3496675.0,0.030534402238946535,True,0.95,0.050000000000000044,10
2026-05-04,115040680.12635002,115040200.54935001,114909120.54935001,0.01679125725266517,479.57699999999994,3197180.0,0.027791734162980555,True,0.95,0.050000000000000044,10
