strategy,decision_date,execution_date,ticker,name,regime_date,regime_key,regime_name,cash_weight,stock_weight,current_qty,current_close,current_portfolio_weight_at_close,target_sleeve_weight,target_portfolio_weight,delta_portfolio_weight,target_value_at_close,delta_value_at_close,indicative_qty_change_at_close,target_qty_at_close_floor,executable_qty_change_at_close,side
A5,2026-05-04,2026-05-06,117460,KODEX 에너지화학,2025-12-12,DRAI_RISK_ON,DRAI Risk-On,0.05,0.95,565.0,18975.0,0.09329872988972801,0.09599547293810304,0.09119569929119788,-0.002103030598530134,10479217.60343453,-241657.39656547084,-12.735567671434564,552,-13,SELL
A5,2026-05-04,2026-05-06,117680,KODEX 철강,2025-12-12,DRAI_RISK_ON,DRAI Risk-On,0.05,0.95,624.0,17765.0,0.09647067131837608,0.10547851498146646,0.10020458923239313,0.003733917914017046,11514421.223703163,429061.22370316274,24.15205312148397,648,24,BUY
A5,2026-05-04,2026-05-06,139260,TIGER 200 IT,2025-12-12,DRAI_RISK_ON,DRAI Risk-On,0.05,0.95,94.0,124335.0,0.10171072534647566,0.10808616971116897,0.10268186122561052,0.0009711358791348601,11799082.369805308,111592.36980530806,0.8975137314940126,94,0,HOLD
A5,2026-05-04,2026-05-06,139270,TIGER 200 금융,2025-12-12,DRAI_RISK_ON,DRAI Risk-On,0.05,0.95,677.0,16910.0,0.09962716575733777,0.0998310927172127,0.09483953808135206,-0.004787627675985701,10897927.914234756,-550142.0857652444,-32.533535527217296,644,-33,SELL
A5,2026-05-04,2026-05-06,227550,TIGER 200 산업재,2025-12-12,DRAI_RISK_ON,DRAI Risk-On,0.05,0.95,664.0,16605.0,0.09595165246491279,0.09734526445761381,0.09247800123473311,-0.003473651230179675,10626565.792044885,-399154.20795511454,-24.038193794345954,639,-25,SELL
A5,2026-05-04,2026-05-06,266390,KODEX 경기소비재,2025-12-12,DRAI_RISK_ON,DRAI Risk-On,0.05,0.95,867.0,12330.0,0.0930309965727126,0.10278039008944422,0.097641370584972,0.004610374012259402,11219884.023152307,529774.0231523067,42.96626302938416,909,42,BUY
A5,2026-05-04,2026-05-06,266410,KODEX 필수소비재,2025-12-12,DRAI_RISK_ON,DRAI Risk-On,0.05,0.95,1008.0,10225.0,0.0896952300280946,0.09847998270136271,0.09355598356629458,0.003860753538199979,10750435.793732353,443635.79373235255,43.38736369020563,1051,43,BUY
A5,2026-05-04,2026-05-06,266420,KODEX 헬스케어,2025-12-12,DRAI_RISK_ON,DRAI Risk-On,0.05,0.95,572.0,21135.0,0.10520679248265627,0.09333248264972019,0.08866585851723417,-0.016540933965422097,10188515.824968474,-1900704.175031526,-89.93159096434947,482,-90,SELL
A5,2026-05-04,2026-05-06,315270,TIGER 200 커뮤니케이션서비스,2025-12-12,DRAI_RISK_ON,DRAI Risk-On,0.05,0.95,428.0,22610.0,0.08421507321382714,0.10278039008944422,0.097641370584972,0.013426297371144869,11219884.023152307,1542804.0231523067,68.23547205450272,496,68,BUY
A5,2026-05-04,2026-05-06,476800,KODEX 한국부동산리츠인프라,2025-12-12,DRAI_RISK_ON,DRAI Risk-On,0.05,0.95,2147.0,4805.0,0.08977820864593115,0.09589023966446367,0.09109572768124048,0.001317519035309328,10467729.953654423,151394.95365442336,31.50779472516615,2178,31,BUY
