date,nav_open_pre,nav_open_post,nav_close,daily_return,commission,turnover_value,turnover_ratio,rebalanced,stock_weight,cash_weight,effective_num_positions
2026-04-01,100000000.0,99985762.70365,101036858.70365,0.01036858703650001,14237.296349999999,94915309.0,0.94915309,True,0.95,0.050000000000000044,3
2026-04-02,101646887.70365,101637132.60875,97611363.60875,-0.03390342038391436,9755.0949,65033966.0,0.6398028259321188,True,0.95,0.050000000000000044,3
2026-04-03,99544835.60875,99544744.1086,99187492.1086,0.01614697758108896,91.50014999999999,610001.0,0.00612790202796197,True,0.95,0.050000000000000044,3
2026-04-06,99539426.1086,99539378.5889,99991935.5889,0.008110331889621847,47.51969999999999,316798.0,0.003182638401535141,True,0.95,0.050000000000000044,3
2026-04-07,100694451.5889,100694286.80025,100495590.80025,0.0050369583145253305,164.78865,1098591.0,0.010910144329353522,True,0.95,0.050000000000000044,3
2026-04-08,103874395.80025,103874237.86225,105497134.86225,0.04976879107006127,157.938,1052920.0,0.010136472918935293,True,0.95,0.050000000000000044,3
2026-04-09,105450353.86225,105449090.63845,105263193.63845,-0.0022175125808436835,1263.2238,8421492.0,0.07986215021147308,True,0.95,0.050000000000000044,4
2026-04-10,106168641.63845,106168585.8671,106874698.8671,0.015309294473670354,55.77135,371809.0,0.0035020604414076426,True,0.95,0.050000000000000044,4
2026-04-13,105636692.8671,105636425.30565,106645477.30565,-0.002144769191209983,267.56145,1783743.0,0.01688563842342264,True,0.95,0.050000000000000044,4
2026-04-14,108358636.30565,108357348.83135,108933078.83135,0.021450525455886327,1287.4742999999999,8583162.0,0.07921068677709503,True,0.95,0.050000000000000044,4
2026-04-15,110818752.83135,110817357.2792,110657163.2792,0.015827005592297994,1395.55215,9303681.0,0.08395403090448823,True,0.95,0.050000000000000044,4
2026-04-16,111399301.2792,111398048.06535,112706044.06535,0.018515573013384135,1253.2138499999999,8354759.0,0.07499830702762195,True,0.95,0.050000000000000044,4
2026-04-17,112803469.06535,112803411.2669,112763212.2669,0.0005072327932729159,57.798449999999995,385323.0,0.0034158789901822285,True,0.95,0.050000000000000044,4
2026-04-20,112691405.2669,112690179.92650001,113699539.92650001,0.008303485159537605,1225.3403999999998,8168936.0,0.07248943236312096,True,0.95,0.050000000000000044,4
2026-04-21,114364876.92650001,114363651.10010001,116070091.10010001,0.020849259153840283,1225.8264,8172176.0,0.07145704362758237,True,0.95,0.050000000000000044,4
2026-04-22,116388879.10010001,116380767.56555001,117948469.56555001,0.016183139408670444,8111.534549999999,54076897.0,0.4646225431339645,True,0.95,0.050000000000000044,4
2026-04-23,118713350.56555001,118713249.87640001,117160886.87640001,-0.006677345556504233,100.68915,671261.0,0.005654469331394614,True,0.95,0.050000000000000044,4
2026-04-24,117470751.87640001,117459275.73850001,118494968.73850001,0.0113867511391188,11476.1379,76507586.0,0.6512905108541358,True,0.95,0.050000000000000044,3
2026-04-27,119380663.73850001,119380586.65680002,120628856.65680002,0.018008257574287034,77.0817,513878.0,0.00430453294451131,True,0.95,0.050000000000000044,3
2026-04-28,121557958.65680002,121557705.05240002,121964937.05240002,0.011075960036670773,253.60439999999997,1690696.0,0.013908558671780735,True,0.95,0.050000000000000044,3
2026-04-29,121979418.05240002,121967367.06590003,121836512.06590003,-0.0010529664476014444,12050.986499999999,80339910.0,0.658634967134271,True,0.95,0.050000000000000044,3
2026-04-30,122071552.06590003,122071453.93440002,119384798.93440002,-0.02012297537025598,98.13149999999999,654210.0,0.005359233899531533,True,0.95,0.050000000000000044,3
2026-05-04,121814958.93440002,121803113.99090002,123041493.99090002,0.030629486242292003,11844.9435,78966290.0,0.6482478891818618,True,0.95,0.050000000000000044,3
