date,nav_open_pre,nav_open_post,nav_close,daily_return,commission,turnover_value,turnover_ratio,rebalanced,stock_weight,cash_weight,effective_num_positions
2026-04-01,100000000.0,99985774.68205,100861880.68205,0.00861880682049998,14225.317949999999,94835453.0,0.94835453,True,0.95,0.050000000000000044,10
2026-04-02,101491402.68205,101488077.6985,97998312.6985,-0.028390983433839723,3324.98355,22166557.0,0.21840822389107079,True,0.95,0.050000000000000044,10
2026-04-03,99617937.6985,99615991.2802,98814626.2802,0.008329873843965663,1946.4182999999998,12976122.0,0.13025889011347588,True,0.95,0.050000000000000044,10
2026-04-06,99274170.2802,99264829.77825001,99109257.77825001,0.002981658780093488,9340.50195,62270013.0,0.6272529180978671,True,0.95,0.050000000000000044,10
2026-04-07,99478473.77825001,99472221.7565,98986266.7565,-0.0012409640078748785,6252.02175,41680145.0,0.418986574853473,True,0.95,0.050000000000000044,10
2026-04-08,101628837.7565,101623057.78295,102340005.78295,0.033880851721582506,5779.97355,38533157.0,0.3791557381805784,True,0.95,0.050000000000000044,10
2026-04-09,102604689.78295,102594395.46429999,102399445.46429999,0.0005808059213525674,10294.31865,68628791.0,0.6688660249855769,True,0.95,0.050000000000000044,10
2026-04-10,103475367.46429999,103463718.17345,104382076.17345,0.019361732870332826,11649.29085,77661939.0,0.7505355226382175,True,0.95,0.050000000000000044,10
2026-04-13,103562428.17345,103557638.1309,104215280.1309,-0.001597937583391551,4790.042549999999,31933617.0,0.3083513737869921,True,0.95,0.050000000000000044,10
2026-04-14,105547084.1309,105545024.7536,105430852.7536,0.011664053689374398,2059.3772999999997,13729182.0,0.13007637409455106,True,0.95,0.050000000000000044,10
2026-04-15,106648236.7536,106646322.8277,106817868.8277,0.01315569435202768,1913.9258999999997,12759506.0,0.11964104038100087,True,0.95,0.050000000000000044,10
2026-04-16,107669308.8277,107659011.41260001,108173781.41260001,0.012693686925051129,10297.415099999998,68649434.0,0.6375951953946101,True,0.95,0.050000000000000044,10
2026-04-17,108374771.41260001,108369624.13170001,108357185.13170001,0.0016954544502836288,5147.2809,34315206.0,0.316634633252019,True,0.95,0.050000000000000044,10
2026-04-20,108516566.13170001,108508708.0883,108309687.0883,-0.00043834696649114324,7858.0434,52386956.0,0.48275537890151365,True,0.95,0.050000000000000044,10
2026-04-21,108806888.0883,108801865.4694,109490764.4694,0.01090463293589905,5022.6188999999995,33484126.0,0.30773902818382826,True,0.95,0.050000000000000044,10
2026-04-22,109748792.4694,109741681.23295,110916946.23295,0.013025589605309307,7111.236449999999,47408243.0,0.4319705204339109,True,0.95,0.050000000000000044,10
2026-04-23,111533941.23295,111529118.4625,110760297.4625,-0.0014123069176552594,4822.77045,32151803.0,0.288269226789428,True,0.95,0.050000000000000044,10
2026-04-24,110942944.4625,110927810.48535001,112047018.48535001,0.01161716835660953,15133.977149999999,100893181.0,0.9094150284978515,True,0.95,0.050000000000000044,10
2026-04-27,112732237.48535001,112722848.91470002,112618864.91470002,0.0051036291467654316,9388.57065,62590471.0,0.5552135963604365,True,0.95,0.050000000000000044,10
2026-04-28,113239544.91470002,113236507.03700002,113364036.03700002,0.006616752201013654,3037.8776999999995,20252518.0,0.17884669189774313,True,0.95,0.050000000000000044,10
2026-04-29,113905725.03700002,113895437.32300001,113050377.32300001,-0.002766827337530864,10287.714,68584760.0,0.6021186378272172,True,0.95,0.050000000000000044,10
2026-04-30,112862567.32300001,112848548.76925002,111525328.76925002,-0.01348999083296043,14018.55375,93457025.0,0.828060420888145,True,0.95,0.050000000000000044,10
2026-05-04,113234363.76925002,113219274.25450002,113487599.25450002,0.017594841520799376,15089.514749999998,100596765.0,0.8883943146887545,True,0.95,0.050000000000000044,10
