strategy,decision_date,execution_date,ticker,ETF_id,name,open,close,prev_qty,target_qty,delta_qty,side,prev_value_open,target_value_open,delta_value_open,trade_turnover_value,day_turnover_value,commission_allocated,day_commission,nav_open_pre,nav_open_post,nav_close,daily_return,stock_ratio,cash_weight,target_sleeve_weight,target_portfolio_weight,prev_portfolio_weight_open,actual_portfolio_weight_open,cash_after_rebalance,rebalanced
A4,2026-03-31,2026-04-01,117460,ETF_001,KODEX 에너지화학,15037.0,15042.0,0.0,526.0,526.0,BUY,0.0,7909462.0,7909462.0,7909462.0,94835453.0,1186.4192999999998,14225.31795,100000000.0,99985774.68205,100861880.68205,0.0086188068204999,0.95,0.05,0.0833208320832083,0.0791547904790478,0.0,0.0791058730619601,5150321.682050005,True
A4,2026-03-31,2026-04-01,117680,ETF_002,KODEX 철강,14322.0,14714.0,0.0,478.0,478.0,BUY,0.0,6845916.0,6845916.0,6845916.0,94835453.0,1026.8873999999998,14225.31795,100000000.0,99985774.68205,100861880.68205,0.0086188068204999,0.95,0.05,0.0722147214721472,0.0686039853985398,0.0,0.0684688999187103,5150321.682050005,True
A4,2026-03-31,2026-04-01,139260,ETF_003,TIGER 200 IT,77999.0,80021.0,0.0,18.0,18.0,BUY,0.0,1403982.0,1403982.0,1403982.0,94835453.0,210.5973,14225.31795,100000000.0,99985774.68205,100861880.68205,0.0086188068204999,0.95,0.05,0.0155785578557855,0.0147996299629962,0.0,0.0140418174931843,5150321.682050005,True
A4,2026-03-31,2026-04-01,139270,ETF_004,TIGER 200 금융,15811.0,15865.0,0.0,353.0,353.0,BUY,0.0,5581283.0,5581283.0,5581283.0,94835453.0,837.1924499999999,14225.31795,100000000.0,99985774.68205,100861880.68205,0.0086188068204999,0.95,0.05,0.0588973897389738,0.0559525202520251,0.0,0.0558207706821116,5150321.682050005,True
A4,2026-03-31,2026-04-01,227550,ETF_005,TIGER 200 산업재,13416.0,13848.0,0.0,519.0,519.0,BUY,0.0,6962904.0,6962904.0,6962904.0,94835453.0,1044.4356,14225.31795,100000000.0,99985774.68205,100861880.68205,0.0086188068204999,0.95,0.05,0.0733203320332033,0.0696543154315431,0.0,0.0696389463615369,5150321.682050005,True
A4,2026-03-31,2026-04-01,266390,ETF_006,KODEX 경기소비재,10604.0,10668.0,0.0,1104.0,1104.0,BUY,0.0,11706816.0,11706816.0,11706816.0,94835453.0,1756.0223999999998,14225.31795,100000000.0,99985774.68205,100861880.68205,0.0086188068204999,0.95,0.05,0.1233228322832283,0.1171566906690669,0.0,0.1170848156873026,5150321.682050005,True
A4,2026-03-31,2026-04-01,266410,ETF_007,KODEX 필수소비재,9481.0,9496.0,0.0,1847.0,1847.0,BUY,0.0,17511407.0,17511407.0,17511407.0,94835453.0,2626.71105,14225.31795,100000000.0,99985774.68205,100861880.68205,0.0086188068204999,0.95,0.05,0.1844314431443144,0.1752098709870987,0.0,0.1751389840773393,5150321.682050005,True
A4,2026-03-31,2026-04-01,266420,ETF_008,KODEX 헬스케어,22240.0,22675.0,0.0,332.0,332.0,BUY,0.0,7383680.0,7383680.0,7383680.0,94835453.0,1107.552,14225.31795,100000000.0,99985774.68205,100861880.68205,0.0086188068204999,0.95,0.05,0.0777927792779277,0.0739031403140313,0.0,0.0738473050139357,5150321.682050005,True
A4,2026-03-31,2026-04-01,315270,ETF_009,TIGER 200 커뮤니케이션서비스,21539.0,21758.0,0.0,587.0,587.0,BUY,0.0,12643393.0,12643393.0,12643393.0,94835453.0,1896.50895,14225.31795,100000000.0,99985774.68205,100861880.68205,0.0086188068204999,0.95,0.05,0.1333233323332333,0.1266571657165716,0.0,0.126451918187416,5150321.682050005,True
A4,2026-03-31,2026-04-01,476800,ETF_010,KODEX 한국부동산리츠인프라,4811.0,4821.0,0.0,3510.0,3510.0,BUY,0.0,16886610.0,16886610.0,16886610.0,94835453.0,2532.9915,14225.31795,100000000.0,99985774.68205,100861880.68205,0.0086188068204999,0.95,0.05,0.1777977797779778,0.1689078907890789,0.0,0.1688901251572897,5150321.682050005,True
