strategy,decision_date,execution_date,ticker,name,regime_date,regime_key,regime_name,cash_weight,stock_weight,current_qty,current_close,current_portfolio_weight_at_close,target_sleeve_weight,target_portfolio_weight,delta_portfolio_weight,target_value_at_close,delta_value_at_close,indicative_qty_change_at_close,target_qty_at_close_floor,executable_qty_change_at_close,side
A0,2026-05-04,2026-05-06,117460,KODEX 에너지화학,2025-12-12,DRAI_RISK_ON,DRAI Risk-On,0.05,0.95,566.0,18975.0,0.09368589113374112,0.10000000000000002,0.09500000000000001,0.0013141088662588923,10890495.224553002,150645.22455300204,7.939142268932914,573,7,BUY
A0,2026-05-04,2026-05-06,117680,KODEX 철강,2025-12-12,DRAI_RISK_ON,DRAI Risk-On,0.05,0.95,613.0,17765.0,0.09499520027955963,0.10000000000000002,0.09500000000000001,4.799720440387678e-06,10890495.224553002,550.2245530020446,0.030972392513484073,613,0,HOLD
A0,2026-05-04,2026-05-06,139260,TIGER 200 IT,2025-12-12,DRAI_RISK_ON,DRAI Risk-On,0.05,0.95,92.0,124335.0,0.09978314829522392,0.10000000000000002,0.09500000000000001,-0.004783148295223902,10890495.224553002,-548324.775446998,-4.410059721293264,87,-5,SELL
A0,2026-05-04,2026-05-06,139270,TIGER 200 금융,2025-12-12,DRAI_RISK_ON,DRAI Risk-On,0.05,0.95,642.0,16910.0,0.09470101026028697,0.10000000000000002,0.09500000000000001,0.0002989897397130403,10890495.224553002,34275.224553002045,2.0269204348315815,644,2,BUY
A0,2026-05-04,2026-05-06,227550,TIGER 200 산업재,2025-12-12,DRAI_RISK_ON,DRAI Risk-On,0.05,0.95,665.0,16605.0,0.09632444194410425,0.10000000000000002,0.09500000000000001,-0.0013244419441042349,10890495.224553002,-151829.77544699796,-9.14361791309834,655,-10,SELL
A0,2026-05-04,2026-05-06,266390,KODEX 경기소비재,2025-12-12,DRAI_RISK_ON,DRAI Risk-On,0.05,0.95,871.0,12330.0,0.09368222738850482,0.10000000000000002,0.09500000000000001,0.0013177726114951965,10890495.224553002,151065.22455300204,12.251843029440556,883,12,BUY
A0,2026-05-04,2026-05-06,266410,KODEX 필수소비재,2025-12-12,DRAI_RISK_ON,DRAI Risk-On,0.05,0.95,1056.0,10225.0,0.09418965610373359,0.10000000000000002,0.09500000000000001,0.0008103438962664272,10890495.224553002,92895.22455300204,9.085107535745921,1065,9,BUY
A0,2026-05-04,2026-05-06,266420,KODEX 헬스케어,2025-12-12,DRAI_RISK_ON,DRAI Risk-On,0.05,0.95,508.0,21135.0,0.09365736626011557,0.10000000000000002,0.09500000000000001,0.0013426337398844412,10890495.224553002,153915.22455300204,7.282480461462127,515,7,BUY
A0,2026-05-04,2026-05-06,315270,TIGER 200 커뮤니케이션서비스,2025-12-12,DRAI_RISK_ON,DRAI Risk-On,0.05,0.95,474.0,22610.0,0.09348778719489215,0.10000000000000002,0.09500000000000001,0.0015122128051078682,10890495.224553002,173355.22455300204,7.667192594117737,481,7,BUY
A0,2026-05-04,2026-05-06,476800,KODEX 한국부동산리츠인프라,2025-12-12,DRAI_RISK_ON,DRAI Risk-On,0.05,0.95,2246.0,4805.0,0.09414106786333777,0.10000000000000002,0.09500000000000001,0.0008589321366622438,10890495.224553002,98465.22455300204,20.492242362747564,2266,20,BUY
