date,nav_open_pre,nav_open_post,nav_close,daily_return,commission,turnover_value,turnover_ratio,rebalanced,stock_weight,cash_weight,effective_num_positions
2026-04-01,100000000.0,99985758.60145,101557732.60145,0.015577326014500015,14241.398549999998,94942657.0,0.94942657,True,0.95,0.050000000000000044,4
2026-04-02,102657389.60145,102657312.09885,99551110.09885,-0.019758441343651567,77.50259999999999,516684.0,0.005033091158911584,True,0.95,0.050000000000000044,4
2026-04-03,101197109.09885,101197005.06695,100905544.06695,0.013605413005993716,104.0319,693546.0,0.006853417120073457,True,0.95,0.050000000000000044,4
2026-04-06,101199073.06695,101199032.82435,101541599.82435,0.006303476813702025,40.242599999999996,268284.0,0.0026510519500757886,True,0.95,0.050000000000000044,4
2026-04-07,102122505.82435,102122370.42805,101954171.42805,0.004063079608886078,135.3963,902642.0,0.008838815623585832,True,0.95,0.050000000000000044,4
2026-04-08,104549913.42805,104549670.38409999,105818859.38409999,0.037906128821588725,243.04394999999997,1620293.0,0.015497793798892682,True,0.95,0.050000000000000044,4
2026-04-09,105831062.38409999,105831024.05774999,105670400.05774999,-0.001402957159187701,38.32635,255509.0,0.0024143100734703347,True,0.95,0.050000000000000044,4
2026-04-10,106367869.05774999,106367806.93839999,107112643.93839999,0.0136485134896982,62.11935,414129.0,0.0038933655780502494,True,0.95,0.050000000000000044,4
2026-04-13,106154842.93839999,106154690.97384998,107047947.97384998,-0.0006039993241807595,151.96454999999997,1013097.0,0.009543577777114554,True,0.95,0.050000000000000044,4
2026-04-14,108404150.97384998,108404023.32909998,108902577.32909998,0.017325220990719536,127.64474999999999,850965.0,0.007849930029019606,True,0.95,0.050000000000000044,4
2026-04-15,110362653.32909998,110362420.55054998,109876609.55054998,0.008944069510003594,232.77854999999997,1551857.0,0.01406143249720884,True,0.95,0.050000000000000044,4
2026-04-16,110426212.55054998,110426173.59749998,111479045.59749998,0.014583959711759853,38.95305,259687.0,0.0023516789537730695,True,0.95,0.050000000000000044,4
2026-04-17,111548792.59749998,111548741.99919999,111623464.99919999,0.0012954847337089959,50.598299999999995,337322.0,0.00302398611535989,True,0.95,0.050000000000000044,4
2026-04-20,111560043.99919999,111541718.18059999,111508515.18059999,-0.0010297997701542716,18325.8186,122172124.0,1.0951243798440606,True,0.95,0.050000000000000044,10
2026-04-21,112093792.18059999,112093746.75639999,112850018.75639999,0.012030503442963969,45.4242,302828.0,0.0027015590614696884,True,0.95,0.050000000000000044,10
2026-04-22,113053305.75639999,113053168.46409999,114025492.46409999,0.010416247340085949,137.29229999999998,915282.0,0.00809602155263103,True,0.95,0.050000000000000044,10
2026-04-23,114966243.46409999,114966148.31204998,113839841.31204998,-0.0016281547927403661,95.15204999999999,634347.0,0.00551768050243448,True,0.95,0.050000000000000044,10
2026-04-24,114062212.31204998,114062180.78264998,114931968.78264998,0.009593543508255031,31.5294,210196.0,0.0018428188945252824,True,0.95,0.050000000000000044,10
2026-04-27,115994046.78264998,115993964.73849998,116035497.73849998,0.009601584028695376,82.04414999999999,546961.0,0.0047154230339501585,True,0.95,0.050000000000000044,10
2026-04-28,116955376.73849998,116955071.74739999,117256506.74739999,0.010522719621987475,304.99109999999996,2033274.0,0.017385040830967424,True,0.95,0.050000000000000044,10
2026-04-29,117803706.74739999,117784408.98264998,119065668.98264998,0.015429098865680668,19297.76475,128651765.0,1.0920858821179618,True,0.95,0.050000000000000044,4
2026-04-30,119084568.98264998,119076314.59364998,116997199.59364998,-0.017372508857287916,8254.389,55029260.0,0.4621023569226462,True,0.95,0.050000000000000044,3
2026-05-04,119442314.59364998,119442146.95289998,121038706.95289998,0.03454362474731698,167.64075,1117605.0,0.009356859868315179,True,0.95,0.050000000000000044,3
