date,nav_open_pre,nav_open_post,nav_close,daily_return,commission,turnover_value,turnover_ratio,rebalanced,stock_weight,cash_weight,effective_num_positions
2026-04-01,100000000.0,99985771.23175,101205880.23175,0.012058802317499895,14228.76825,94858455.0,0.94858455,True,0.95,0.050000000000000044,10
2026-04-02,101983949.23175,101983762.10104999,98150202.10104999,-0.030192693583642072,187.1307,1247538.0,0.01223268964771186,True,0.95,0.050000000000000044,10
2026-04-03,99934654.10104999,99931289.27645,99192652.27645,0.010620968200623304,3364.8246,22432164.0,0.22446832084211227,True,0.95,0.050000000000000044,10
2026-04-06,99684225.27645,99669194.22344999,99337830.22344999,0.0014635957771891306,15031.052999999998,100207020.0,1.0052445080663481,True,0.95,0.050000000000000044,4
2026-04-07,99170728.22344999,99156608.57675,98566567.57675,-0.007764037577276617,14119.6467,94130978.0,0.9491810707279017,True,0.95,0.050000000000000044,4
2026-04-08,100901430.57675,100901259.97004999,100647448.97004999,0.02111143204494459,170.6067,1137378.0,0.011272169219988026,True,0.95,0.050000000000000044,4
2026-04-09,101143826.97004999,101143774.81609999,101430936.81609999,0.007784477938264978,52.153949999999995,347693.0,0.003437609693204079,True,0.95,0.050000000000000044,4
2026-04-10,101808581.81609999,101808452.24639998,102609176.24639998,0.01161617418989458,129.56969999999998,863798.0,0.008484530327318626,True,0.95,0.050000000000000044,4
2026-04-13,101905447.24639998,101905154.42959999,102491286.42959999,-0.0011489207994117567,292.8168,1952112.0,0.01915611042145701,True,0.95,0.050000000000000044,4
2026-04-14,103775154.42959999,103775053.37984999,103133199.37984999,0.006263097797010397,101.04974999999999,673665.0,0.006491582727125764,True,0.95,0.050000000000000044,4
2026-04-15,104047030.37984999,104046980.68019998,105034110.68019998,0.018431613794397617,49.69965,331331.0,0.003184434950141224,True,0.95,0.050000000000000044,4
2026-04-16,105950470.68019998,105927592.94644998,106131502.94644998,0.01044796075430443,22877.73375,152518225.0,1.439523807877737,True,0.95,0.050000000000000044,1
2026-04-17,106131502.94644998,106101263.34634998,105683002.34634998,-0.00422589511736482,30239.600099999996,201597334.0,1.8995051271602037,True,0.95,0.050000000000000044,4
2026-04-20,105915077.34634998,105899896.87384999,106155999.87384999,0.004475625379660064,15180.472499999998,101203150.0,0.9555122135166683,True,0.95,0.050000000000000044,4
2026-04-21,106559625.87384999,106551981.34239998,107453605.34239998,0.01222357163129728,7644.5314499999995,50963543.0,0.47826315625706967,True,0.95,0.050000000000000044,4
2026-04-22,107787182.34239998,107786856.80939998,109368856.80939998,0.017823985159893585,325.53299999999996,2170220.0,0.020134304959433993,True,0.95,0.050000000000000044,4
2026-04-23,110215054.80939998,110207095.04409997,109702149.04409997,0.003047414450722874,7959.765299999999,53065102.0,0.4814687257722455,True,0.95,0.050000000000000044,4
2026-04-24,109765579.04409997,109757738.52759998,110591389.52759998,0.008105953176382519,7840.5165,52270110.0,0.4761976427874507,True,0.95,0.050000000000000044,4
2026-04-27,111354037.52759998,111336334.80824998,111179224.80824998,0.005315380186115659,17702.71935,118018129.0,1.059845979727033,True,0.95,0.050000000000000044,10
2026-04-28,111713841.80824998,111708271.92829998,111881739.92829998,0.0063187625319534035,5569.87995,37132533.0,0.33238972359160057,True,0.95,0.050000000000000044,10
2026-04-29,112389583.92829998,112386839.74279998,112472604.74279998,0.00528115503815596,2744.1854999999996,18294570.0,0.16277816289160033,True,0.95,0.050000000000000044,10
2026-04-30,112387449.74279998,112384368.04379998,110929643.04379998,-0.013718555754340445,3081.6989999999996,20544660.0,0.18280208374704382,True,0.95,0.050000000000000044,10
2026-05-04,112922843.04379998,112922700.67354998,112777015.67354998,0.01665355245955835,142.37025,949135.0,0.008405163866020039,True,0.95,0.050000000000000044,10
