strategy,decision_date,execution_date,ticker,ETF_id,name,open,close,prev_qty,target_qty,delta_qty,side,prev_value_open,target_value_open,delta_value_open,trade_turnover_value,day_turnover_value,commission_allocated,day_commission,nav_open_pre,nav_open_post,nav_close,daily_return,stock_ratio,cash_weight,target_sleeve_weight,target_portfolio_weight,prev_portfolio_weight_open,actual_portfolio_weight_open,cash_after_rebalance,rebalanced
A4,2026-03-31,2026-04-01,117460,ETF_001,KODEX 에너지화학,15037.0,15042.0,0.0,368.0,368.0,BUY,0.0,5533616.0,5533616.0,5533616.0,94889168.0,830.0423999999999,14233.3752,100000000.0,99985766.6248,100889576.6248,0.008895766248,0.95,0.05,0.0583333333333333,0.0554166666666666,0.0,0.0553440373244832,5096598.624799997,True
A4,2026-03-31,2026-04-01,117680,ETF_002,KODEX 철강,14322.0,14714.0,0.0,217.0,217.0,BUY,0.0,3107874.0,3107874.0,3107874.0,94889168.0,466.1811,14233.3752,100000000.0,99985766.6248,100889576.6248,0.008895766248,0.95,0.05,0.0327777777777777,0.0311388888888888,0.0,0.0310831641833822,5096598.624799997,True
A4,2026-03-31,2026-04-01,139260,ETF_003,TIGER 200 IT,77999.0,80021.0,0.0,198.0,198.0,BUY,0.0,15443802.0,15443802.0,15443802.0,94889168.0,2316.5703,14233.3752,100000000.0,99985766.6248,100889576.6248,0.008895766248,0.95,0.05,0.1627777777777777,0.1546388888888888,0.0,0.1544600048720273,5096598.624799997,True
A4,2026-03-31,2026-04-01,139270,ETF_004,TIGER 200 금융,15811.0,15865.0,0.0,236.0,236.0,BUY,0.0,3731396.0,3731396.0,3731396.0,94889168.0,559.7094,14233.3752,100000000.0,99985766.6248,100889576.6248,0.008895766248,0.95,0.05,0.0394444444444444,0.0374722222222222,0.0,0.037319271791976,5096598.624799997,True
A4,2026-03-31,2026-04-01,227550,ETF_005,TIGER 200 산업재,13416.0,13848.0,0.0,283.0,283.0,BUY,0.0,3796728.0,3796728.0,3796728.0,94889168.0,569.5092,14233.3752,100000000.0,99985766.6248,100889576.6248,0.008895766248,0.95,0.05,0.0399999999999999,0.0379999999999999,0.0,0.0379726847947003,5096598.624799997,True
A4,2026-03-31,2026-04-01,266390,ETF_006,KODEX 경기소비재,10604.0,10668.0,0.0,1881.0,1881.0,BUY,0.0,19946124.0,19946124.0,19946124.0,94889168.0,2991.9186,14233.3752,100000000.0,99985766.6248,100889576.6248,0.008895766248,0.95,0.05,0.21,0.1995,0.0,0.1994896341081077,5096598.624799997,True
A4,2026-03-31,2026-04-01,266410,ETF_007,KODEX 필수소비재,9481.0,9496.0,0.0,1875.0,1875.0,BUY,0.0,17776875.0,17776875.0,17776875.0,94889168.0,2666.5312499999995,14233.3752,100000000.0,99985766.6248,100889576.6248,0.008895766248,0.95,0.05,0.1872222222222222,0.1778611111111111,0.0,0.1777940560950873,5096598.624799997,True
A4,2026-03-31,2026-04-01,266420,ETF_008,KODEX 헬스케어,22240.0,22675.0,0.0,94.0,94.0,BUY,0.0,2090560.0,2090560.0,2090560.0,94889168.0,313.58399999999995,14233.3752,100000000.0,99985766.6248,100889576.6248,0.008895766248,0.95,0.05,0.0222222222222222,0.0211111111111111,0.0,0.0209085759960705,5096598.624799997,True
A4,2026-03-31,2026-04-01,315270,ETF_009,TIGER 200 커뮤니케이션서비스,21539.0,21758.0,0.0,249.0,249.0,BUY,0.0,5363211.0,5363211.0,5363211.0,94889168.0,804.48165,14233.3752,100000000.0,99985766.6248,100889576.6248,0.008895766248,0.95,0.05,0.0566666666666666,0.0538333333333333,0.0,0.053639744746126,5096598.624799997,True
A4,2026-03-31,2026-04-01,476800,ETF_010,KODEX 한국부동산리츠인프라,4811.0,4821.0,0.0,3762.0,3762.0,BUY,0.0,18098982.0,18098982.0,18098982.0,94889168.0,2714.8473,14233.3752,100000000.0,99985766.6248,100889576.6248,0.008895766248,0.95,0.05,0.1905555555555555,0.1810277777777777,0.0,0.1810155846273305,5096598.624799997,True
