strategy,as_of_date,next_open_date,nav_close,pending_positions,cash_weight,stock_weight,regime_key,fallback_used,total_return,cagr,annual_vol,sharpe,sortino,max_drawdown,calmar,total_commission,commission_drag,total_turnover_value,avg_turnover_ratio
A0,2026-05-04,2026-05-06,114636791.8374,10,0.05,0.95,DRAI_RISK_ON,False,0.1463679183740001,3.46668117787888,0.1980510157645331,7.67811580268922,8.857903946001704,-0.03019269358364196,114.81854602588642,18012.162599999996,0.00018012162599999996,120081084.0,0.05144409863602129
A1,2026-05-04,2026-05-06,118873693.10994999,9,0.05,0.95,DRAI_RISK_ON,False,0.18873693109949996,5.64781172210607,0.20972825868991163,9.170345503831598,12.3764689683714,-0.02753329596486631,205.1266121321953,104681.89004999999,0.0010468189004999998,697879267.0,0.28393008547666
A2,2026-05-04,2026-05-06,121038706.95289998,3,0.05,0.95,DRAI_RISK_ON,False,0.21038706952899977,7.101428944666825,0.2026972837972963,10.464463495205019,16.221539794449207,-0.019758441343651567,359.4124061283068,62286.04709999999,0.0006228604709999999,415240314.0,0.1621898714480216
A3,2026-05-04,2026-05-06,127873265.81944999,3,0.05,0.95,DRAI_RISK_ON,False,0.2787326581945,13.788861055880146,0.22506850218562907,12.14468085410108,22.00563491638402,-0.018289894643981452,753.9059860258717,37460.180550000005,0.00037460180550000005,249734537.0,0.09712773893564694
A4,2026-05-04,2026-05-06,120153021.18565002,9,0.05,0.95,DRAI_RISK_ON,False,0.2015302118565001,6.475064138085325,0.2027578831169613,10.061842750046967,13.084356231748423,-0.027067714413590238,239.21724749815988,153486.81435,0.0015348681435,1023245429.0,0.41121625618165814
A5,2026-05-04,2026-05-06,114909120.54935001,10,0.05,0.95,DRAI_RISK_ON,False,0.14909120549349986,3.5843250146591723,0.1998987745130028,7.739801729544381,8.899567618752405,-0.03037535527969637,118.00108942445927,33484.45065,0.0003348445065,223229671.0,0.09309510919537362
