date,nav_open_pre,nav_open_post,nav_close,daily_return,commission,turnover_value,turnover_ratio,rebalanced,stock_weight,cash_weight,effective_num_positions
2026-04-01,100000000.0,99985760.27215,101837128.27215,0.018371282721499904,14239.72785,94931519.0,0.94931519,True,0.95,0.050000000000000044,4
2026-04-02,102951290.27215,102951223.88125,98237943.88125,-0.03534255582385948,66.39089999999999,442606.0,0.004299178755603534,True,0.95,0.050000000000000044,4
2026-04-03,100168288.88125,100168208.51814999,100030122.51814999,0.018243242540442184,80.36309999999999,535754.0,0.00534853900354771,True,0.95,0.050000000000000044,4
2026-04-06,100400411.51814999,100400371.70259999,100648637.70259999,0.0061832892820636864,39.815549999999995,265437.0,0.002643783984411412,True,0.95,0.050000000000000044,4
2026-04-07,100987025.70259999,100979408.20339999,100949054.20339999,0.00298480444104654,7617.499199999999,50783328.0,0.5028698255709946,True,0.95,0.050000000000000044,4
2026-04-08,103174104.20339999,103154653.74239999,103951757.74239999,0.029744741668900954,19450.461,129669740.0,1.2568050966002657,True,0.95,0.050000000000000044,10
2026-04-09,104234448.74239999,104218810.25869998,104283163.25869998,0.0031880703462585647,15638.483699999999,104256558.0,1.000212110850748,True,0.95,0.050000000000000044,4
2026-04-10,105602149.25869998,105602048.44459999,106160267.44459999,0.018000069495814897,100.8141,672094.0,0.006364396981670616,True,0.95,0.050000000000000044,4
2026-04-13,105258763.44459999,105258555.35289998,106419151.35289998,0.0024386139422181152,208.09169999999997,1387278.0,0.013179691216210753,True,0.95,0.050000000000000044,4
2026-04-14,108028515.35289998,108028307.18874998,107643443.18874998,0.011504431488934541,208.16414999999998,1387761.0,0.01284624708084305,True,0.95,0.050000000000000044,4
2026-04-15,109193429.18874998,109185809.38629998,108827293.38629998,0.010997884891828846,7619.802449999999,50798683.0,0.46521739794608175,True,0.95,0.050000000000000044,3
2026-04-16,109440257.38629998,109440220.25694998,110190378.25694998,0.01252521153688435,37.129349999999995,247529.0,0.0022617728239278274,True,0.95,0.050000000000000044,3
2026-04-17,110639860.25694998,110639770.95264998,110412594.95264998,0.002016661519954388,89.3043,595362.0,0.005381080549246279,True,0.95,0.050000000000000044,3
2026-04-20,110694814.95264998,110694784.19574998,111579996.19574998,0.010573080395408052,30.756899999999998,205046.0,0.0018523541512554947,True,0.95,0.050000000000000044,3
2026-04-21,112281562.19574998,112281510.02694999,114595988.02694999,0.02702986139118435,52.1688,347792.0,0.00309749876291946,True,0.95,0.050000000000000044,3
2026-04-22,115162340.02694999,115162288.07054998,116665820.07054998,0.018061993960148293,51.956399999999995,346376.0,0.003007719363108999,True,0.95,0.050000000000000044,3
2026-04-23,116851240.07054998,116851216.46159998,115983988.46159998,-0.005844313343339902,23.608949999999997,157393.0,0.0013469519014515598,True,0.95,0.050000000000000044,3
2026-04-24,116160853.46159998,116160818.25989997,116688368.25989997,0.006073077910518698,35.201699999999995,234678.0,0.002020284743152124,True,0.95,0.050000000000000044,3
2026-04-27,118356091.25989997,118337134.82134998,118364605.82134998,0.01436507842595347,18956.43855,126376257.0,1.0677630162902931,True,0.95,0.050000000000000044,10
2026-04-28,119451296.82134998,119451146.89289998,120144482.89289998,0.01503724072917878,149.92845,999523.0,0.008367619495122564,True,0.95,0.050000000000000044,10
2026-04-29,120552722.89289998,120552599.64614998,121201109.64614998,0.008794633992406542,123.24674999999999,821645.0,0.006815648624792624,True,0.95,0.050000000000000044,10
2026-04-30,121198564.64614998,121198474.66489998,119570949.66489998,-0.013450041719991646,89.98124999999999,599875.0,0.00494952231283752,True,0.95,0.050000000000000044,10
2026-05-04,121914859.66489998,121914771.52639997,122512266.52639997,0.024598925322104614,88.1385,587590.0,0.00481967498970243,True,0.95,0.050000000000000044,10
