strategy,decision_date,execution_date,ticker,name,regime_date,regime_key,regime_name,cash_weight,stock_weight,current_qty,current_close,current_portfolio_weight_at_close,target_sleeve_weight,target_portfolio_weight,delta_portfolio_weight,target_value_at_close,delta_value_at_close,indicative_qty_change_at_close,target_qty_at_close_floor,executable_qty_change_at_close,side
A2,2026-05-04,2026-05-06,117460,KODEX 에너지화학,2025-12-12,DRAI_RISK_ON,DRAI Risk-On,0.05,0.95,1067.0,18975.0,0.165259574196492,0.1740670633192954,0.16536371015333062,0.00010413595683861354,20259082.932099193,12757.932099193335,0.6723547878362759,1067,0,HOLD
A2,2026-05-04,2026-05-06,117680,KODEX 철강,2025-12-12,DRAI_RISK_ON,DRAI Risk-On,0.05,0.95,1092.0,17765.0,0.15834642970889498,0.16678548362802004,0.15844620944661902,9.97797377240428e-05,19411604.241821982,12224.241821981966,0.6881081802410338,1092,0,HOLD
A2,2026-05-04,2026-05-06,139260,TIGER 200 IT,2025-12-12,DRAI_RISK_ON,DRAI Risk-On,0.05,0.95,189.0,124335.0,0.19181193578633346,0.20203452982529263,0.19193280333402798,0.00012086754769452535,23514122.757217545,14807.757217545062,0.11909564658016698,189,0,HOLD
A2,2026-05-04,2026-05-06,139270,TIGER 200 금융,2025-12-12,DRAI_RISK_ON,DRAI Risk-On,0.05,0.95,582.0,16910.0,0.08033171109342953,0.08461297997065857,0.08038233097212565,5.0619878696117615e-05,9847821.556070352,6201.556070351973,0.3667389751834402,582,0,HOLD
A2,2026-05-04,2026-05-06,227550,TIGER 200 산업재,2025-12-12,DRAI_RISK_ON,DRAI Risk-On,0.05,0.95,569.0,16605.0,0.0771208081271112,0.0812309523170855,0.07716940470123122,4.859657412002727e-05,9454198.676440863,5953.676440862939,0.35854721113296834,569,0,HOLD
A2,2026-05-04,2026-05-06,266390,KODEX 경기소비재,2025-12-12,DRAI_RISK_ON,DRAI Risk-On,0.05,0.95,1019.0,12330.0,0.10255520003209267,0.10802086707838206,0.10261982372446295,6.462369237027199e-05,12572187.195023587,7917.195023586974,0.642108274419057,1019,0,HOLD
A2,2026-05-04,2026-05-06,266410,KODEX 필수소비재,2025-12-12,DRAI_RISK_ON,DRAI Risk-On,0.05,0.95,341.0,10225.0,0.028460211363803733,0.02997699490411076,0.02847814515890522,1.7933795101485878e-05,3488922.1098853033,2197.1098853033036,0.21487627240130108,341,0,HOLD
A2,2026-05-04,2026-05-06,266420,KODEX 헬스케어,2025-12-12,DRAI_RISK_ON,DRAI Risk-On,0.05,0.95,301.0,21135.0,0.05192651462887712,0.05469393197823535,0.05195923537932358,3.272075044646189e-05,6365643.693299641,4008.6932996409014,0.18967084455362676,301,0,HOLD
A2,2026-05-04,2026-05-06,315270,TIGER 200 커뮤니케이션서비스,2025-12-12,DRAI_RISK_ON,DRAI Risk-On,0.05,0.95,169.0,22610.0,0.031189448275994465,0.03285168616915546,0.031209101860697683,1.965358470321782e-05,3823497.8052073596,2407.8052073596045,0.10649293265632925,169,0,HOLD
A2,2026-05-04,2026-05-06,476800,KODEX 한국부동산리츠인프라,2025-12-12,DRAI_RISK_ON,DRAI Risk-On,0.05,0.95,1591.0,4805.0,0.06239991485548628,0.06572551080976424,0.06243923526927603,3.932041378974793e-05,7649572.2330141375,4817.233014137484,1.0025458926404753,1592,1,BUY
