date,nav_open_pre,nav_open_post,nav_close,daily_return,commission,turnover_value,turnover_ratio,rebalanced,stock_weight,cash_weight,effective_num_positions
2026-04-01,100000000.0,99985752.03033563,100380559.68766502,0.0038055968766501636,14247.969664364062,94986464.42909375,0.9498646442909375,True,0.95,0.050000000000000044,5
2026-04-02,100659238.34724696,100659238.34724696,98206284.98611486,-0.021660316582368444,0.0,0.0,0.0,False,,,5
2026-04-03,99197570.45542708,99197570.45542708,97950040.88395445,-0.0026092434124418418,0.0,0.0,0.0,False,,,5
2026-04-06,98110134.42510408,98110134.42510408,98010622.10145842,0.0006184909874180633,0.0,0.0,0.0,False,,,5
2026-04-07,98102410.80859953,98102410.80859953,97305012.3982004,-0.007199318687392764,0.0,0.0,0.0,False,,,5
2026-04-08,99533869.76038642,99533869.76038642,99181090.86335415,0.019280388737594523,0.0,0.0,0.0,False,,,5
2026-04-09,99744599.41273278,99744599.41273278,100248572.49968137,0.010762955186669032,0.0,0.0,0.0,False,,,5
2026-04-10,100792117.13279015,100792117.13279015,101779322.74219131,0.015269546531595957,0.0,0.0,0.0,False,,,5
2026-04-13,101091129.3972795,101091129.3972795,101689798.95252742,-0.0008795872015248118,0.0,0.0,0.0,False,,,5
2026-04-14,102686398.71035048,102686398.71035048,102322072.73579223,0.006217671681699288,0.0,0.0,0.0,False,,,5
2026-04-15,103036028.89256206,103036028.89256206,103585598.23186272,0.012348513495549218,0.0,0.0,0.0,False,,,5
2026-04-16,104256161.96295117,104256161.96295117,104669465.61018333,0.010463494895250891,0.0,0.0,0.0,False,,,5
2026-04-17,104934954.85071337,104934954.85071337,105208257.45891371,0.005147555168925733,0.0,0.0,0.0,False,,,5
2026-04-20,105312904.1853812,105312904.1853812,105098180.58422804,-0.001046275999093127,0.0,0.0,0.0,False,,,5
2026-04-21,105429662.71722806,105429662.71722806,104933505.0574296,-0.0015668732406500796,0.0,0.0,0.0,False,,,5
2026-04-22,104963341.73817037,104963341.73817037,105972424.82720448,0.00990074399217189,0.0,0.0,0.0,False,,,5
2026-04-23,106997284.27704388,106997284.27704388,105997077.55898559,0.0002326334593296675,0.0,0.0,0.0,False,,,5
2026-04-24,106114132.4962962,106114132.4962962,107162910.25000182,0.010998724850385333,0.0,0.0,0.0,False,,,5
2026-04-27,107842587.75395246,107842587.75395246,107925854.53885151,0.007119480863946537,0.0,0.0,0.0,False,,,5
2026-04-28,108003513.23959567,108003513.23959567,107681132.93448405,-0.002267497490875736,0.0,0.0,0.0,False,,,5
2026-04-29,108241939.70362079,108241939.70362079,106467849.57036585,-0.011267371832504702,0.0,0.0,0.0,False,,,5
2026-04-30,106139670.72704312,106139670.72704312,105351964.83193493,-0.010480954982503121,0.0,0.0,0.0,False,,,5
2026-05-04,106677663.08015762,106677663.08015762,105487214.12105428,0.0012837851608662465,0.0,0.0,0.0,False,,,5
