strategy,decision_date,execution_date,ticker,name,regime_date,regime_key,regime_name,cash_weight,stock_weight,current_qty,current_close,current_portfolio_weight_at_close,target_sleeve_weight,target_portfolio_weight,delta_portfolio_weight,target_value_at_close,delta_value_at_close,indicative_qty_change_at_close,target_qty_at_close_floor,executable_qty_change_at_close,side
A4,2026-05-04,2026-05-06,315270,TIGER 200 커뮤니케이션서비스,2025-12-12,DRAI_RISK_ON,DRAI Risk-On,0.05,0.95,139.0,22610.0,0.0261742259693983,0.0732289291215909,0.0695674826655114,0.043393256696113,8353102.364973914,5210312.364973914,230.44282905678523,369,230,BUY
A4,2026-05-04,2026-05-06,476800,KODEX 한국부동산리츠인프라,2025-12-12,DRAI_RISK_ON,DRAI Risk-On,0.05,0.95,1074.0,4805.0,0.0429789853317904,0.0526346011315875,0.0500028710750081,0.0070238857432176,6003941.563336223,843371.5633362234,175.51957613657095,1249,175,BUY
A5,2026-05-04,2026-05-06,117460,KODEX 에너지화학,2025-12-12,DRAI_RISK_ON,DRAI Risk-On,0.05,0.95,592.0,18975.0,0.0978447121718511,0.1187200913071618,0.1127840867418037,0.0149393745699525,12948335.940350492,1715135.9403504916,90.3892458682736,682,90,BUY
A5,2026-05-04,2026-05-06,117680,KODEX 철강,2025-12-12,DRAI_RISK_ON,DRAI Risk-On,0.05,0.95,752.0,17765.0,0.1163635390114275,0.0955631007245477,0.0907849456883203,-0.0255785933231072,10422693.564828394,-2936586.435171606,-165.3017976454605,586,-166,SELL
A5,2026-05-04,2026-05-06,139260,TIGER 200 IT,2025-12-12,DRAI_RISK_ON,DRAI Risk-On,0.05,0.95,88.0,124335.0,0.0953037390355434,0.107949108593696,0.1025516531640112,0.0072479141284678,11773586.990563843,832106.9905638434,6.692459810703691,94,6,BUY
A5,2026-05-04,2026-05-06,139270,TIGER 200 금융,2025-12-12,DRAI_RISK_ON,DRAI Risk-On,0.05,0.95,623.0,16910.0,0.091762560410266,0.0929432544518066,0.0882960917292162,-0.0034664686810497,10136957.180379704,-397972.8196202964,-23.53476165702521,599,-24,SELL
A5,2026-05-04,2026-05-06,227550,TIGER 200 산업재,2025-12-12,DRAI_RISK_ON,DRAI Risk-On,0.05,0.95,601.0,16605.0,0.086925504648165,0.0955631007245477,0.0907849456883203,0.0038594410401553,10422693.564828394,443088.564828394,26.68404485566961,627,26,BUY
A5,2026-05-04,2026-05-06,266390,KODEX 경기소비재,2025-12-12,DRAI_RISK_ON,DRAI Risk-On,0.05,0.95,864.0,12330.0,0.0927920325581482,0.0968234078586487,0.0919822374657163,-0.0008097950924319,10560150.33377696,-92969.66622303984,-7.5401189150883905,856,-8,SELL
A5,2026-05-04,2026-05-06,266410,KODEX 필수소비재,2025-12-12,DRAI_RISK_ON,DRAI Risk-On,0.05,0.95,1021.0,10225.0,0.0909332948561655,0.1018271029648155,0.0967357478165747,0.0058024529604091,11105883.78516141,666158.7851614095,65.15000343876866,1086,65,BUY
A5,2026-05-04,2026-05-06,266420,KODEX 헬스케어,2025-12-12,DRAI_RISK_ON,DRAI Risk-On,0.05,0.95,541.0,21135.0,0.0995940483155176,0.0880962288253863,0.0836914173841169,-0.0159026309314006,9608311.056279292,-1825723.943720708,-86.38391027777183,454,-87,SELL
A5,2026-05-04,2026-05-06,315270,TIGER 200 커뮤니케이션서비스,2025-12-12,DRAI_RISK_ON,DRAI Risk-On,0.05,0.95,430.0,22610.0,0.0846842970078329,0.0968234078586487,0.0919822374657163,0.0072979404578834,10560150.33377696,837850.3337769601,37.05662688089165,467,37,BUY
A5,2026-05-04,2026-05-06,476800,KODEX 한국부동산리츠인프라,2025-12-12,DRAI_RISK_ON,DRAI Risk-On,0.05,0.95,2212.0,4805.0,0.0925789782495164,0.1056911966907407,0.1004066368562037,0.0078276586066873,11527325.371984571,898665.3719845712,187.0271325670284,2399,187,BUY
