date,nav_open_pre,nav_open_post,nav_close,daily_return,commission,turnover_value,turnover_ratio,rebalanced,stock_weight,cash_weight,effective_num_positions
2026-04-01,100000000.0,99985775.4037,100861871.4037,0.008618714036999986,14224.5963,94830642.0,0.94830642,True,0.95,0.050000000000000044,10
2026-04-02,101491378.4037,101484686.26934999,97801365.26934999,-0.030343539057492985,6692.134349999999,44614229.0,0.4395863934622996,True,0.95,0.050000000000000044,10
2026-04-03,99543707.26934999,99539644.96229999,98803651.96229999,0.01024818713102471,4062.3070499999994,27082047.0,0.27206186852896824,True,0.95,0.050000000000000044,10
2026-04-06,99293641.96229999,99289881.0762,99167190.0762,0.0036793995634769594,3760.8860999999997,25072574.0,0.25250936016144526,True,0.95,0.050000000000000044,10
2026-04-07,99331889.0762,99328629.05465,98618574.05465,-0.005532233202619197,3260.02155,21733477.0,0.21879657381052828,True,0.95,0.050000000000000044,10
2026-04-08,101836459.05465,101831845.48815,102521266.48815,0.039573604373323246,4613.5665,30757110.0,0.30202454293402287,True,0.95,0.050000000000000044,10
2026-04-09,102771594.48815,102764668.3166,102646728.3166,0.0012237639345247242,6926.171549999999,46174477.0,0.44929221182146895,True,0.95,0.050000000000000044,10
2026-04-10,103525212.3166,103518216.77004999,104373842.77004999,0.016825811029484994,6995.546549999999,46636977.0,0.45048907368936525,True,0.95,0.050000000000000044,10
2026-04-13,103543268.77004999,103537367.48144999,104158189.48144999,-0.0020661621999978896,5901.2886,39341924.0,0.3799563647866958,True,0.95,0.050000000000000044,10
2026-04-14,105401879.48144999,105396273.50115,105347423.50115,0.011417575762602938,5605.980299999999,37373202.0,0.35457813640389046,True,0.95,0.050000000000000044,10
2026-04-15,106632190.50115,106627996.5688,106773249.5688,0.013534512950233113,4193.93235,27959549.0,0.2622055203836262,True,0.95,0.050000000000000044,10
2026-04-16,107665959.5688,107659172.3133,108052173.3133,0.011977941569305761,6787.255499999999,45248370.0,0.4202662585390852,True,0.95,0.050000000000000044,10
2026-04-17,108411104.3133,108406273.4088,108161501.4088,0.0010118083898507102,4830.9045,32206030.0,0.2970731661115357,True,0.95,0.050000000000000044,10
2026-04-20,108411050.4088,108405600.90505001,108159458.90505001,-1.8883833188265697e-05,5449.50375,36330025.0,0.3351136702670579,True,0.95,0.050000000000000044,10
2026-04-21,108620032.90505001,108613567.29275002,109249953.29275002,0.01008228405300482,6465.6123,43104082.0,0.3968336304747702,True,0.95,0.050000000000000044,10
2026-04-22,109464954.29275002,109460663.28805001,110408236.28805001,0.010602137212784246,4291.0046999999995,28606698.0,0.261332023430029,True,0.95,0.050000000000000044,10
2026-04-23,111265657.28805001,111260189.06535001,110337212.06535001,-0.0006432873586957877,5468.222699999999,36454818.0,0.32763764568993625,True,0.95,0.050000000000000044,10
2026-04-24,110539411.06535001,110534492.1896,111530273.1896,0.010812862695346759,4918.875749999999,32792505.0,0.29665894438874235,True,0.95,0.050000000000000044,10
2026-04-27,112332443.1896,112328534.1161,112169625.1161,0.005732541562173843,3909.0734999999995,26060490.0,0.23199433093442,True,0.95,0.050000000000000044,10
2026-04-28,112708870.1161,112702719.13675,112781859.13675,0.0054581088241698605,6150.97935,41006529.0,0.363826990349204,True,0.95,0.050000000000000044,10
2026-04-29,113347561.13675,113343614.795,113430549.795,0.0057517287196291456,3946.3417499999996,26308945.0,0.23210861121448523,True,0.95,0.050000000000000044,10
2026-04-30,113344834.795,113340900.4315,111899455.4315,-0.013498077601379,3934.3634999999995,26229090.0,0.23140966279971187,True,0.95,0.050000000000000044,10
2026-05-04,113839965.4315,113833916.83075,113778436.83075,0.01679169386485735,6048.60075,40324005.0,0.35421659561433927,True,0.95,0.050000000000000044,10
