strategy,decision_date,execution_date,ticker,ETF_id,name,open,close,prev_qty,target_qty,delta_qty,side,prev_value_open,target_value_open,delta_value_open,trade_turnover_value,day_turnover_value,commission_allocated,day_commission,nav_open_pre,nav_open_post,nav_close,daily_return,stock_ratio,cash_weight,target_sleeve_weight,target_portfolio_weight,prev_portfolio_weight_open,actual_portfolio_weight_open,cash_after_rebalance,rebalanced
A1,2026-03-31,2026-04-01,117460,ETF_001,KODEX 에너지화학,15037.0,15042.0,0.0,526.0,526.0,BUY,0.0,7909462.0,7909462.0,7909462.0,94830642.0,1186.4193,14224.5963,100000000.0,99985775.4037,100861871.4037,0.0086187140369999,0.95,0.05,0.0833333333333333,0.0791666666666666,0.0,0.0791058724910114,5155133.403699994,True
A1,2026-03-31,2026-04-01,117680,ETF_002,KODEX 철강,14322.0,14714.0,0.0,478.0,478.0,BUY,0.0,6845916.0,6845916.0,6845916.0,94830642.0,1026.8874,14224.5963,100000000.0,99985775.4037,100861871.4037,0.0086187140369999,0.95,0.05,0.0722222222222222,0.0686111111111111,0.0,0.0684688994245342,5155133.403699994,True
A1,2026-03-31,2026-04-01,139260,ETF_003,TIGER 200 IT,77999.0,80021.0,0.0,18.0,18.0,BUY,0.0,1403982.0,1403982.0,1403982.0,94830642.0,210.5973,14224.5963,100000000.0,99985775.4037,100861871.4037,0.0086187140369999,0.95,0.05,0.0155555555555555,0.0147777777777777,0.0,0.0140418173918371,5155133.403699994,True
A1,2026-03-31,2026-04-01,139270,ETF_004,TIGER 200 금융,15811.0,15865.0,0.0,353.0,353.0,BUY,0.0,5581283.0,5581283.0,5581283.0,94830642.0,837.19245,14224.5963,100000000.0,99985775.4037,100861871.4037,0.0086187140369999,0.95,0.05,0.0588888888888888,0.0559444444444444,0.0,0.0558207702792237,5155133.403699994,True
A1,2026-03-31,2026-04-01,227550,ETF_005,TIGER 200 산업재,13416.0,13848.0,0.0,519.0,519.0,BUY,0.0,6962904.0,6962904.0,6962904.0,94830642.0,1044.4356,14224.5963,100000000.0,99985775.4037,100861871.4037,0.0086187140369999,0.95,0.05,0.0733333333333333,0.0696666666666666,0.0,0.069638945858916,5155133.403699994,True
A1,2026-03-31,2026-04-01,266390,ETF_006,KODEX 경기소비재,10604.0,10668.0,0.0,1104.0,1104.0,BUY,0.0,11706816.0,11706816.0,11706816.0,94830642.0,1756.0224,14224.5963,100000000.0,99985775.4037,100861871.4037,0.0086187140369999,0.95,0.05,0.1233333333333333,0.1171666666666666,0.0,0.1170848148422399,5155133.403699994,True
A1,2026-03-31,2026-04-01,266410,ETF_007,KODEX 필수소비재,9481.0,9496.0,0.0,1847.0,1847.0,BUY,0.0,17511407.0,17511407.0,17511407.0,94830642.0,2626.71105,14224.5963,100000000.0,99985775.4037,100861871.4037,0.0086187140369999,0.95,0.05,0.1844444444444444,0.1752222222222222,0.0,0.1751389828132691,5155133.403699994,True
A1,2026-03-31,2026-04-01,266420,ETF_008,KODEX 헬스케어,22240.0,22675.0,0.0,332.0,332.0,BUY,0.0,7383680.0,7383680.0,7383680.0,94830642.0,1107.552,14224.5963,100000000.0,99985775.4037,100861871.4037,0.0086187140369999,0.95,0.05,0.0777777777777777,0.0738888888888888,0.0,0.0738473044809408,5155133.403699994,True
A1,2026-03-31,2026-04-01,315270,ETF_009,TIGER 200 커뮤니케이션서비스,21539.0,21758.0,0.0,587.0,587.0,BUY,0.0,12643393.0,12643393.0,12643393.0,94830642.0,1896.50895,14224.5963,100000000.0,99985775.4037,100861871.4037,0.0086187140369999,0.95,0.05,0.1333333333333333,0.1266666666666666,0.0,0.1264519172747459,5155133.403699994,True
A1,2026-03-31,2026-04-01,476800,ETF_010,KODEX 한국부동산리츠인프라,4811.0,4821.0,0.0,3509.0,3509.0,BUY,0.0,16881799.0,16881799.0,16881799.0,94830642.0,2532.26985,14224.5963,100000000.0,99985775.4037,100861871.4037,0.0086187140369999,0.95,0.05,0.1777777777777777,0.1688888888888889,0.0,0.1688420070938939,5155133.403699994,True
A1,2026-04-01,2026-04-02,117460,ETF_001,KODEX 에너지화학,15177.0,14508.0,526.0,423.0,-103.0,SELL,7983102.0,6419871.0,-1563231.0,1563231.0,44614229.0,234.48465,6692.134349999999,101491378.4037,101484686.26935,97801365.26935,-0.0303435390574929,0.95,0.05,0.0666666666666666,0.0633333333333333,0.0786579325806946,0.0632595048179096,5163298.269349992,True
A1,2026-04-01,2026-04-02,117680,ETF_002,KODEX 철강,14763.0,14133.0,478.0,674.0,196.0,BUY,7056714.0,9950262.0,2893548.0,2893548.0,44614229.0,434.03219999999993,6692.134349999999,101491378.4037,101484686.26935,97801365.26935,-0.0303435390574929,0.95,0.05,0.1033333333333333,0.0981666666666666,0.0695301818833385,0.0980469306826358,5163298.269349992,True
A1,2026-04-01,2026-04-02,139260,ETF_003,TIGER 200 IT,80904.0,76098.0,18.0,83.0,65.0,BUY,1456272.0,6715032.0,5258760.0,5258760.0,44614229.0,788.814,6692.134349999999,101491378.4037,101484686.26935,97801365.26935,-0.0303435390574929,0.95,0.05,0.07,0.0665,0.0143487261963023,0.0661679337725661,5163298.269349992,True
A1,2026-04-01,2026-04-02,139270,ETF_004,TIGER 200 금융,15993.0,15466.0,353.0,509.0,156.0,BUY,5645529.0,8140437.0,2494908.0,2494908.0,44614229.0,374.2362,6692.134349999999,101491378.4037,101484686.26935,97801365.26935,-0.0303435390574929,0.95,0.05,0.0844444444444444,0.0802222222222222,0.0556257003185423,0.0802134518935645,5163298.269349992,True
A1,2026-04-01,2026-04-02,227550,ETF_005,TIGER 200 산업재,14124.0,13853.0,519.0,1084.0,565.0,BUY,7330356.0,15310416.0,7980060.0,7980060.0,44614229.0,1197.009,6692.134349999999,101491378.4037,101484686.26935,97801365.26935,-0.0303435390574929,0.95,0.05,0.1588888888888888,0.1509444444444444,0.0722263911998732,0.1508642984751877,5163298.269349992,True
A1,2026-04-01,2026-04-02,266390,ETF_006,KODEX 경기소비재,10788.0,10285.0,1104.0,883.0,-221.0,SELL,11909952.0,9525804.0,-2384148.0,2384148.0,44614229.0,357.6222,6692.134349999999,101491378.4037,101484686.26935,97801365.26935,-0.0303435390574929,0.95,0.05,0.0988888888888888,0.0939444444444444,0.1173493964445536,0.0938644474371001,5163298.269349992,True
A1,2026-04-01,2026-04-02,266410,ETF_007,KODEX 필수소비재,9467.0,9263.0,1847.0,939.0,-908.0,SELL,17485549.0,8889513.0,-8596036.0,8596036.0,44614229.0,1289.4054,6692.134349999999,101491378.4037,101484686.26935,97801365.26935,-0.0303435390574929,0.95,0.05,0.0922222222222222,0.0876111111111111,0.1722860530127802,0.0875946246353502,5163298.269349992,True
A1,2026-04-01,2026-04-02,266420,ETF_008,KODEX 헬스케어,22810.0,21200.0,332.0,493.0,161.0,BUY,7572920.0,11245330.0,3672410.0,3672410.0,44614229.0,550.8615,6692.134349999999,101491378.4037,101484686.26935,97801365.26935,-0.0303435390574929,0.95,0.05,0.1166666666666667,0.1108333333333333,0.0746163873139781,0.1108081466611999,5163298.269349992,True
A1,2026-04-01,2026-04-02,315270,ETF_009,TIGER 200 커뮤니케이션서비스,22021.0,20759.0,587.0,447.0,-140.0,SELL,12926327.0,9843387.0,-3082940.0,3082940.0,44614229.0,462.441,6692.134349999999,101491378.4037,101484686.26935,97801365.26935,-0.0303435390574929,0.95,0.05,0.1022222222222222,0.0971111111111111,0.1273637938838828,0.0969938161298022,5163298.269349992,True
A1,2026-04-01,2026-04-02,476800,ETF_010,KODEX 한국부동산리츠인프라,4836.0,4826.0,3509.0,2126.0,-1383.0,SELL,16969524.0,10281336.0,-6688188.0,6688188.0,44614229.0,1003.2281999999998,6692.134349999999,101491378.4037,101484686.26935,97801365.26935,-0.0303435390574929,0.95,0.05,0.1066666666666666,0.1013333333333333,0.1672016309848576,0.1013092356881545,5163298.269349992,True
A1,2026-04-02,2026-04-03,117460,ETF_001,KODEX 에너지화학,14807.0,14902.0,423.0,823.0,400.0,BUY,6263361.0,12186161.0,5922800.0,5922800.0,27082047.0,888.42,4062.30705,99543707.26935,99539644.9623,98803651.9623,0.0102481871310247,0.95,0.05,0.1288888888888889,0.1224444444444444,0.0629207126378396,0.1224252005782764,5033714.962299988,True
A1,2026-04-02,2026-04-03,117680,ETF_002,KODEX 철강,14739.0,14555.0,674.0,620.0,-54.0,SELL,9934086.0,9138180.0,-795906.0,795906.0,27082047.0,119.3859,4062.30705,99543707.26935,99539644.9623,98803651.9623,0.0102481871310247,0.95,0.05,0.0966666666666666,0.0918333333333333,0.0997962229106043,0.0918044263013096,5033714.962299988,True
A1,2026-04-02,2026-04-03,139260,ETF_003,TIGER 200 IT,78364.0,78568.0,83.0,75.0,-8.0,SELL,6504212.0,5877300.0,-626912.0,626912.0,27082047.0,94.0368,4062.30705,99543707.26935,99539644.9623,98803651.9623,0.0102481871310247,0.95,0.05,0.0622222222222222,0.0591111111111111,0.0653402628696618,0.0590448157839621,5033714.962299988,True
A1,2026-04-02,2026-04-03,139270,ETF_004,TIGER 200 금융,15683.0,15412.0,509.0,736.0,227.0,BUY,7982647.0,11542688.0,3560041.0,3560041.0,27082047.0,534.0061499999999,4062.30705,99543707.26935,99539644.9623,98803651.9623,0.0102481871310247,0.95,0.05,0.1222222222222222,0.1161111111111111,0.0801923820096451,0.1159607109747248,5033714.962299988,True
A1,2026-04-02,2026-04-03,227550,ETF_005,TIGER 200 산업재,14079.0,14070.0,1084.0,850.0,-234.0,SELL,15261636.0,11967150.0,-3294486.0,3294486.0,27082047.0,494.1728999999999,4062.30705,99543707.26935,99539644.9623,98803651.9623,0.0102481871310247,0.95,0.05,0.1266666666666666,0.1203333333333333,0.1533159294409676,0.1202249616676097,5033714.962299988,True
A1,2026-04-02,2026-04-03,266390,ETF_006,KODEX 경기소비재,10459.0,10320.0,883.0,552.0,-331.0,SELL,9235297.0,5773368.0,-3461929.0,3461929.0,27082047.0,519.2893499999999,4062.30705,99543707.26935,99539644.9623,98803651.9623,0.0102481871310247,0.95,0.05,0.0611111111111111,0.0580555555555555,0.0927763015195998,0.0580006890941456,5033714.962299988,True
A1,2026-04-02,2026-04-03,266410,ETF_007,KODEX 필수소비재,9333.0,9114.0,939.0,1092.0,153.0,BUY,8763687.0,10191636.0,1427949.0,1427949.0,27082047.0,214.19234999999995,4062.30705,99543707.26935,99539644.9623,98803651.9623,0.0102481871310247,0.95,0.05,0.1077777777777777,0.1023888888888889,0.0880385836573959,0.1023877069670081,5033714.962299988,True
A1,2026-04-02,2026-04-03,266420,ETF_008,KODEX 헬스케어,21550.0,21240.0,493.0,375.0,-118.0,SELL,10624150.0,8081250.0,-2542900.0,2542900.0,27082047.0,381.435,4062.30705,99543707.26935,99539644.9623,98803651.9623,0.0102481871310247,0.95,0.05,0.0855555555555555,0.0812777777777778,0.1067284943613028,0.0811862449686325,5033714.962299988,True
A1,2026-04-02,2026-04-03,315270,ETF_009,TIGER 200 커뮤니케이션서비스,21201.0,21003.0,447.0,317.0,-130.0,SELL,9476847.0,6720717.0,-2756130.0,2756130.0,27082047.0,413.4195,4062.30705,99543707.26935,99539644.9623,98803651.9623,0.0102481871310247,0.95,0.05,0.0711111111111111,0.0675555555555555,0.095202873792485,0.0675179924797343,5033714.962299988,True
A1,2026-04-02,2026-04-03,476800,ETF_010,KODEX 한국부동산리츠인프라,4861.0,4856.0,2126.0,2680.0,554.0,BUY,10334486.0,13027480.0,2692994.0,2692994.0,27082047.0,403.9491,4062.30705,99543707.26935,99539644.9623,98803651.9623,0.0102481871310247,0.95,0.05,0.1377777777777778,0.1308888888888889,0.103818576618173,0.1308773002448831,5033714.962299988,True
A1,2026-04-03,2026-04-06,117460,ETF_001,KODEX 에너지화학,14982.0,15167.0,823.0,475.0,-348.0,SELL,12330186.0,7116450.0,-5213736.0,5213736.0,25072574.0,782.0603999999998,3760.8861,99293641.9623,99289881.0762,99167190.0762,0.0036793995634769,0.95,0.05,0.0755555555555555,0.0717777777777777,0.1241790084070191,0.0716734668514557,5074020.0761999935,True
A1,2026-04-03,2026-04-06,117680,ETF_002,KODEX 철강,15021.0,14788.0,620.0,858.0,238.0,BUY,9313020.0,12888018.0,3574998.0,3574998.0,25072574.0,536.2497,3760.8861,99293641.9623,99289881.0762,99167190.0762,0.0036793995634769,0.95,0.05,0.1366666666666666,0.1298333333333333,0.0937927123625497,0.1298019280545728,5074020.0761999935,True
A1,2026-04-03,2026-04-06,139260,ETF_003,TIGER 200 IT,79127.0,79766.0,75.0,83.0,8.0,BUY,5934525.0,6567541.0,633016.0,633016.0,25072574.0,94.95239999999998,3760.8861,99293641.9623,99289881.0762,99167190.0762,0.0036793995634769,0.95,0.05,0.07,0.0665,0.0597674219891464,0.0661451190072404,5074020.0761999935,True
A1,2026-04-03,2026-04-06,139270,ETF_004,TIGER 200 금융,15412.0,15619.0,736.0,353.0,-383.0,SELL,11343232.0,5440436.0,-5902796.0,5902796.0,25072574.0,885.4194,3760.8861,99293641.9623,99289881.0762,99167190.0762,0.0036793995634769,0.95,0.05,0.0577777777777777,0.0548888888888888,0.1142392581823801,0.0547934587193707,5074020.0761999935,True
A1,2026-04-03,2026-04-06,227550,ETF_005,TIGER 200 산업재,14134.0,14163.0,850.0,793.0,-57.0,SELL,12013900.0,11208262.0,-805638.0,805638.0,25072574.0,120.8457,3760.8861,99293641.9623,99289881.0762,99167190.0762,0.0036793995634769,0.95,0.05,0.1188888888888889,0.1129444444444444,0.1209936483602994,0.1128842322955168,5074020.0761999935,True
A1,2026-04-03,2026-04-06,266390,ETF_006,KODEX 경기소비재,10315.0,10360.0,552.0,701.0,149.0,BUY,5693880.0,7230815.0,1536935.0,1536935.0,25072574.0,230.54025,3760.8861,99293641.9623,99289881.0762,99167190.0762,0.0036793995634769,0.95,0.05,0.0766666666666666,0.0728333333333333,0.0573438529141862,0.0728252962096984,5074020.0761999935,True
A1,2026-04-03,2026-04-06,266410,ETF_007,KODEX 필수소비재,9149.0,9144.0,1092.0,1340.0,248.0,BUY,9990708.0,12259660.0,2268952.0,2268952.0,25072574.0,340.34279999999995,3760.8861,99293641.9623,99289881.0762,99167190.0762,0.0036793995634769,0.95,0.05,0.13,0.1235,0.1006178019312988,0.1234734080363267,5074020.0761999935,True
A1,2026-04-03,2026-04-06,266420,ETF_008,KODEX 헬스케어,21205.0,20940.0,375.0,345.0,-30.0,SELL,7951875.0,7315725.0,-636150.0,636150.0,25072574.0,95.4225,3760.8861,99293641.9623,99289881.0762,99167190.0762,0.0036793995634769,0.95,0.05,0.0777777777777777,0.0738888888888889,0.0800844328282286,0.0736804689531811,5074020.0761999935,True
A1,2026-04-03,2026-04-06,315270,ETF_009,TIGER 200 커뮤니케이션서비스,21013.0,20824.0,317.0,493.0,176.0,BUY,6661121.0,10359409.0,3698288.0,3698288.0,25072574.0,554.7432,3760.8861,99293641.9623,99289881.0762,99167190.0762,0.0036793995634769,0.95,0.05,0.11,0.1045,0.0670850707896192,0.1043349925260729,5074020.0761999935,True
A1,2026-04-03,2026-04-06,476800,ETF_010,KODEX 한국부동산리츠인프라,4861.0,4861.0,2680.0,2845.0,165.0,BUY,13027480.0,13829545.0,802065.0,802065.0,25072574.0,120.30975,3760.8861,99293641.9623,99289881.0762,99167190.0762,0.0036793995634769,0.95,0.05,0.1466666666666667,0.1393333333333333,0.1312015527131767,0.1392845358469764,5074020.0761999935,True
A1,2026-04-06,2026-04-07,117460,ETF_001,KODEX 에너지화학,15187.0,15032.0,475.0,566.0,91.0,BUY,7213825.0,8595842.0,1382017.0,1382017.0,21733477.0,207.30255,3260.02155,99331889.0762,99328629.05465,98618574.05465,-0.0055322332026191,0.95,0.05,0.0911111111111111,0.0865555555555555,0.0726234552376839,0.0865394205256837,5092481.054649994,True
A1,2026-04-06,2026-04-07,117680,ETF_002,KODEX 철강,14788.0,14644.0,858.0,666.0,-192.0,SELL,12688104.0,9848808.0,-2839296.0,2839296.0,21733477.0,425.8944,3260.02155,99331889.0762,99328629.05465,98618574.05465,-0.0055322332026191,0.95,0.05,0.1044444444444444,0.0992222222222222,0.1277344477992021,0.0991537696003158,5092481.054649994,True
A1,2026-04-06,2026-04-07,139260,ETF_003,TIGER 200 IT,81708.0,80600.0,83.0,98.0,15.0,BUY,6781764.0,8007384.0,1225620.0,1225620.0,21733477.0,183.843,3260.02155,99331889.0762,99328629.05465,98618574.05465,-0.0055322332026191,0.95,0.05,0.0855555555555555,0.0812777777777777,0.0682737846130917,0.0806150661315821,5092481.054649994,True
A1,2026-04-06,2026-04-07,139270,ETF_004,TIGER 200 금융,15614.0,15367.0,353.0,543.0,190.0,BUY,5511742.0,8478402.0,2966660.0,2966660.0,21733477.0,444.999,3260.02155,99331889.0762,99328629.05465,98618574.05465,-0.0055322332026191,0.95,0.05,0.09,0.0855,0.0554881423403898,0.0853570826527288,5092481.054649994,True
A1,2026-04-06,2026-04-07,227550,ETF_005,TIGER 200 산업재,14065.0,14306.0,793.0,484.0,-309.0,SELL,11153545.0,6807460.0,-4346085.0,4346085.0,21733477.0,651.91275,3260.02155,99331889.0762,99328629.05465,98618574.05465,-0.0055322332026191,0.95,0.05,0.0722222222222222,0.0686111111111111,0.112285642644366,0.0685347222124104,5092481.054649994,True
A1,2026-04-06,2026-04-07,266390,ETF_006,KODEX 경기소비재,10415.0,10305.0,701.0,835.0,134.0,BUY,7300915.0,8696525.0,1395610.0,1395610.0,21733477.0,209.3415,3260.02155,99331889.0762,99328629.05465,98618574.05465,-0.0055322332026191,0.95,0.05,0.0922222222222222,0.0876111111111111,0.0735002129517468,0.0875530557782613,5092481.054649994,True
A1,2026-04-06,2026-04-07,266410,ETF_007,KODEX 필수소비재,9124.0,8985.0,1340.0,1505.0,165.0,BUY,12226160.0,13731620.0,1505460.0,1505460.0,21733477.0,225.819,3260.02155,99331889.0762,99328629.05465,98618574.05465,-0.0055322332026191,0.95,0.05,0.1455555555555555,0.1382777777777778,0.1230839372300773,0.1382443322805245,5092481.054649994,True
A1,2026-04-06,2026-04-07,266420,ETF_008,KODEX 헬스케어,20845.0,20765.0,345.0,422.0,77.0,BUY,7191525.0,8796590.0,1605065.0,1605065.0,21733477.0,240.75975,3260.02155,99331889.0762,99328629.05465,98618574.05465,-0.0055322332026191,0.95,0.05,0.0933333333333333,0.0886666666666666,0.0723989553292719,0.088560469259675,5092481.054649994,True
A1,2026-04-06,2026-04-07,315270,ETF_009,TIGER 200 커뮤니케이션서비스,20958.0,20854.0,493.0,530.0,37.0,BUY,10332294.0,11107740.0,775446.0,775446.0,21733477.0,116.3169,3260.02155,99331889.0762,99328629.05465,98618574.05465,-0.0055322332026191,0.95,0.05,0.1177777777777778,0.1118888888888889,0.1040178949186583,0.1118281819221383,5092481.054649994,True
A1,2026-04-06,2026-04-07,476800,ETF_010,KODEX 한국부동산리츠인프라,4871.0,4866.0,2845.0,2087.0,-758.0,SELL,13857995.0,10165777.0,-3692218.0,3692218.0,21733477.0,553.8326999999999,3260.02155,99331889.0762,99328629.05465,98618574.05465,-0.0055322332026191,0.95,0.05,0.1077777777777777,0.1023888888888889,0.1395120452140921,0.1023448838139792,5092481.054649994,True
A1,2026-04-07,2026-04-08,117460,ETF_001,KODEX 에너지화학,15805.0,15675.0,566.0,516.0,-50.0,SELL,8945630.0,8155380.0,-790250.0,790250.0,30757110.0,118.5375,4613.5665,101836459.05465,101831845.48815,102521266.48815,0.0395736043733232,0.95,0.05,0.0844444444444444,0.0802222222222222,0.0878430974823994,0.0800867347626438,5193881.488150001,True
A1,2026-04-07,2026-04-08,117680,ETF_002,KODEX 철강,15036.0,15513.0,666.0,436.0,-230.0,SELL,10013976.0,6555696.0,-3458280.0,3458280.0,30757110.0,518.742,4613.5665,101836459.05465,101831845.48815,102521266.48815,0.0395736043733232,0.95,0.05,0.0677777777777778,0.0643888888888889,0.0983338982223061,0.0643776607266032,5193881.488150001,True
A1,2026-04-07,2026-04-08,139260,ETF_003,TIGER 200 IT,83365.0,88810.0,98.0,153.0,55.0,BUY,8169770.0,12754845.0,4585075.0,4585075.0,30757110.0,687.76125,4613.5665,101836459.05465,101831845.48815,102521266.48815,0.0395736043733232,0.95,0.05,0.1322222222222222,0.1256111111111111,0.0802244115304101,0.1252539904276237,5193881.488150001,True
A1,2026-04-07,2026-04-08,139270,ETF_004,TIGER 200 금융,16417.0,16407.0,543.0,340.0,-203.0,SELL,8914431.0,5581780.0,-3332651.0,3332651.0,30757110.0,499.89765,4613.5665,101836459.05465,101831845.48815,102521266.48815,0.0395736043733232,0.95,0.05,0.0577777777777777,0.0548888888888888,0.0875367337273197,0.0548136977508626,5193881.488150001,True
A1,2026-04-07,2026-04-08,227550,ETF_005,TIGER 200 산업재,14591.0,14453.0,484.0,1097.0,613.0,BUY,7062044.0,16006327.0,8944283.0,8944283.0,30757110.0,1341.6424499999998,4613.5665,101836459.05465,101831845.48815,102521266.48815,0.0395736043733232,0.95,0.05,0.1655555555555555,0.1572777777777778,0.0693469123490457,0.1571839037510385,5193881.488150001,True
A1,2026-04-07,2026-04-08,266390,ETF_006,KODEX 경기소비재,10852.0,10802.0,835.0,524.0,-311.0,SELL,9061420.0,5686448.0,-3374972.0,3374972.0,30757110.0,506.2458,4613.5665,101836459.05465,101831845.48815,102521266.48815,0.0395736043733232,0.95,0.05,0.0588888888888889,0.0559444444444444,0.0889801165920079,0.0558415491022572,5193881.488150001,True
A1,2026-04-07,2026-04-08,266410,ETF_007,KODEX 필수소비재,9223.0,9134.0,1505.0,1118.0,-387.0,SELL,13880615.0,10311314.0,-3569301.0,3569301.0,30757110.0,535.3951500000001,4613.5665,101836459.05465,101831845.48815,102521266.48815,0.0395736043733232,0.95,0.05,0.1066666666666666,0.1013333333333333,0.1363030011928345,0.1012582454002555,5193881.488150001,True
A1,2026-04-07,2026-04-08,266420,ETF_008,KODEX 헬스케어,21530.0,21350.0,422.0,459.0,37.0,BUY,9085660.0,9882270.0,796610.0,796610.0,30757110.0,119.4915,4613.5665,101836459.05465,101831845.48815,102521266.48815,0.0395736043733232,0.95,0.05,0.1022222222222222,0.0971111111111111,0.0892181452923871,0.0970449858060363,5193881.488150001,True
A1,2026-04-07,2026-04-08,315270,ETF_009,TIGER 200 커뮤니케이션서비스,21574.0,21688.0,530.0,488.0,-42.0,SELL,11434220.0,10528112.0,-906108.0,906108.0,30757110.0,135.9162,4613.5665,101836459.05465,101831845.48815,102521266.48815,0.0395736043733232,0.95,0.05,0.1088888888888889,0.1034444444444444,0.1122802197380398,0.1033872257694194,5193881.488150001,True
A1,2026-04-07,2026-04-08,476800,ETF_010,KODEX 한국부동산리츠인프라,4876.0,4886.0,2087.0,2292.0,205.0,BUY,10176212.0,11175792.0,999580.0,999580.0,30757110.0,149.93699999999998,4613.5665,101836459.05465,101831845.48815,102521266.48815,0.0395736043733232,0.95,0.05,0.1155555555555555,0.1097777777777777,0.0999270015323194,0.1097475150963507,5193881.488150001,True
