date,nav_open_pre,nav_open_post,nav_close,daily_return,commission,turnover_value,turnover_ratio,rebalanced,stock_weight,cash_weight,effective_num_positions
2026-04-01,100000000.0,99985765.7863,101312198.7863,0.013121987863000006,14234.213699999998,94894758.0,0.94894758,True,0.95,0.050000000000000044,10
2026-04-02,102085264.7863,102082577.0716,98290241.0716,-0.029828172232983285,2687.7146999999995,17918098.0,0.17552090438819762,True,0.95,0.050000000000000044,10
2026-04-03,99903251.0716,99900712.22425,99140028.22425,0.008645692017694495,2538.8473499999996,16925649.0,0.16942040242383602,True,0.95,0.050000000000000044,10
2026-04-06,99489388.22425,99484331.4832,99560710.4832,0.0042433138913218205,5056.74105,33711607.0,0.3388462588996298,True,0.95,0.050000000000000044,10
2026-04-07,99950191.4832,99945565.01145,99270987.01145,-0.0029100181220471644,4626.47175,30843145.0,0.30858515168712036,True,0.95,0.050000000000000044,10
2026-04-08,102543720.01145,102538303.01165,103329594.01165,0.04088412055107171,5416.9998,36113332.0,0.3521749746934049,True,0.95,0.050000000000000044,10
2026-04-09,103610736.01165,103607452.06105,103518023.06105,0.0018235729192814798,3283.9505999999997,21893004.0,0.21130053547287175,True,0.95,0.050000000000000044,10
2026-04-10,104381457.06105,104376489.25545,105124010.25545,0.01551408292885248,4967.8056,33118704.0,0.31728531994556974,True,0.95,0.050000000000000044,10
2026-04-13,104116131.25545,104110936.6062,104979149.6062,-0.0013779977466421567,5194.6492499999995,34630995.0,0.3326189187248276,True,0.95,0.050000000000000044,10
2026-04-14,106430609.6062,106426774.54239999,106476205.54239999,0.014260507365660535,3835.0637999999994,25567092.0,0.24022310963546917,True,0.95,0.050000000000000044,10
2026-04-15,108032684.54239999,108028429.51609999,108175829.51609999,0.015962476921880908,4255.0262999999995,28366842.0,0.2625764797029251,True,0.95,0.050000000000000044,10
2026-04-16,109111670.51609999,109106696.92275,109627677.92275,0.013421190418825724,4973.593349999999,33157289.0,0.3038839827414013,True,0.95,0.050000000000000044,10
2026-04-17,110043784.92275,110039894.86309999,109961037.86309999,0.0030408373748909145,3890.0596499999997,25933731.0,0.235667384743312,True,0.95,0.050000000000000044,10
2026-04-20,110283627.86309999,110279633.54849999,110257414.54849999,0.0026952881780633042,3994.3145999999997,26628764.0,0.2414570912833542,True,0.95,0.050000000000000044,10
2026-04-21,110893228.54849999,110888017.40014999,111612021.40014999,0.012285857211481455,5211.1483499999995,34740989.0,0.3132832315798775,True,0.95,0.050000000000000044,10
2026-04-22,111789237.40014999,111786281.21964999,112685856.21964999,0.009621139425923575,2956.1805,19707870.0,0.17629487827576465,True,0.95,0.050000000000000044,10
2026-04-23,113572950.21964999,113570141.32009998,112460117.32009998,-0.0020032585022027316,2808.8995499999996,18725997.0,0.1648807833536413,True,0.95,0.050000000000000044,10
2026-04-24,112725219.32009998,112721920.60724998,113443968.60724998,0.008748446210042893,3298.71285,21991419.0,0.19508872222773951,True,0.95,0.050000000000000044,10
2026-04-27,114532674.60724998,114527893.75579998,114551918.75579998,0.009766496730961416,4780.851449999999,31872343.0,0.2782816616244677,True,0.95,0.050000000000000044,10
2026-04-28,115602016.75579998,115597727.05324998,116055821.05324998,0.013128564879441251,4289.70255,28598017.0,0.24738337446491981,True,0.95,0.050000000000000044,10
2026-04-29,116595170.05324998,116592689.95474999,116743849.95474999,0.0059284307780160805,2480.0984999999996,16533990.0,0.14180681749037108,True,0.95,0.050000000000000044,10
2026-04-30,116735784.95474999,116732925.32849999,115114025.32849999,-0.013960689380054903,2859.62625,19064175.0,0.16331046223220927,True,0.95,0.050000000000000044,10
2026-05-04,117459585.32849999,117454499.87399998,117621069.87399998,0.02177879314310882,5085.4545,33903030.0,0.2886357031244677,True,0.95,0.050000000000000044,10
