date,nav_open_pre,nav_open_post,nav_close,daily_return,commission,turnover_value,turnover_ratio,rebalanced,stock_weight,cash_weight,effective_num_positions
2026-04-01,100000000.0,99985752.03033563,101207897.2579791,0.012078972579790959,14247.969664364064,94986464.42909376,0.9498646442909376,True,0.95,0.050000000000000044,10
2026-04-02,101987204.6434881,101987204.6434881,98134179.5439992,-0.030370334699721946,0.0,0.0,0.0,False,,,10
2026-04-03,99930792.05791834,99930792.05791834,99150926.03674833,0.010360778451235397,0.0,0.0,0.0,False,,,10
2026-04-06,99653828.44170408,99653828.44170408,99677637.11342566,0.005312215404645881,0.0,0.0,0.0,False,,,10
2026-04-07,99921869.74386555,99921869.74386555,99288069.78970137,-0.003908272055857309,0.0,0.0,0.0,False,,,10
2026-04-08,102598061.86261152,102598061.86261152,103250859.43538348,0.03991204234381396,0.0,0.0,0.0,False,,,10
2026-04-09,103504383.60642393,103504383.60642393,103442034.2340182,0.0018515564875696278,0.0,0.0,0.0,False,,,10
2026-04-10,104229417.66475403,104229417.66475403,104860264.4978933,0.013710386443741118,0.0,0.0,0.0,False,,,10
2026-04-13,103853070.47124875,103853070.47124875,104532935.64882524,-0.003121571842636728,0.0,0.0,0.0,False,,,10
2026-04-14,105936591.9889597,105936591.9889597,105914143.28035904,0.013213133477604888,0.0,0.0,0.0,False,,,10
2026-04-15,107378303.08504362,107378303.08504362,107608111.10432,0.01599378299720522,0.0,0.0,0.0,False,,,10
2026-04-16,108522864.14060348,108522864.14060348,108990157.40021935,0.012843328274385613,0.0,0.0,0.0,False,,,10
2026-04-17,109390201.85653272,109390201.85653272,109201712.21454783,0.0019410451308152776,0.0,0.0,0.0,False,,,10
2026-04-20,109512188.61152795,109512188.61152795,109396791.20588484,0.00178640963938137,0.0,0.0,0.0,False,,,10
2026-04-21,109945288.92982824,109945288.92982824,110585875.71072178,0.010869464192958533,0.0,0.0,0.0,False,,,10
2026-04-22,110757957.56756145,110757957.56756145,111553203.00534384,0.008747295153247903,0.0,0.0,0.0,False,,,10
2026-04-23,112514880.93214162,112514880.93214162,111416389.829747,-0.0012264387925309261,0.0,0.0,0.0,False,,,10
2026-04-24,111647748.4194562,111647748.4194562,112483943.5616471,0.009581657900883389,0.0,0.0,0.0,False,,,10
2026-04-27,113446447.70936203,113446447.70936203,113438987.2249507,0.00849048880278791,0.0,0.0,0.0,False,,,10
2026-04-28,114217144.9995281,114217144.9995281,114437873.94575192,0.008805497521063188,0.0,0.0,0.0,False,,,10
2026-04-29,114932807.59569679,114932807.59569679,114941099.77515106,0.0043973713600944375,0.0,0.0,0.0,False,,,10
2026-04-30,114894115.23525327,114894115.23525327,113389816.56394537,-0.01349633172329412,0.0,0.0,0.0,False,,,10
2026-05-04,115504074.40907322,115504074.40907322,115597616.33325139,0.019470882273285417,0.0,0.0,0.0,False,,,10
