strategy,decision_date,execution_date,ticker,ETF_id,name,open,close,prev_qty,target_qty,delta_qty,side,prev_value_open,target_value_open,delta_value_open,trade_turnover_value,day_turnover_value,commission_allocated,day_commission,nav_open_pre,nav_open_post,nav_close,daily_return,stock_ratio,cash_weight,target_sleeve_weight,target_portfolio_weight,prev_portfolio_weight_open,actual_portfolio_weight_open,cash_after_rebalance,rebalanced
A3,2026-03-31,2026-04-01,139270,ETF_004,TIGER 200 금융,15811.0,15865.0,0.0,1501.0,1501.0,BUY,0.0,23732311.0,23732311.0,23732311.0,94957376.0,3559.84665,14243.6064,100000000.0,99985756.3936,100297016.3936,0.002970163936,0.95,0.05,0.25,0.2375,0.0,0.2373569181851894,5028380.393600002,True
A3,2026-03-31,2026-04-01,266390,ETF_006,KODEX 경기소비재,10604.0,10668.0,0.0,2239.0,2239.0,BUY,0.0,23742356.0,23742356.0,23742356.0,94957376.0,3561.3533999999995,14243.6064,100000000.0,99985756.3936,100297016.3936,0.002970163936,0.95,0.05,0.25,0.2375,0.0,0.2374573824949303,5028380.393600002,True
A3,2026-03-31,2026-04-01,266410,ETF_007,KODEX 필수소비재,9481.0,9496.0,0.0,2504.0,2504.0,BUY,0.0,23740424.0,23740424.0,23740424.0,94957376.0,3561.0636,14243.6064,100000000.0,99985756.3936,100297016.3936,0.002970163936,0.95,0.05,0.25,0.2375,0.0,0.2374380597426735,5028380.393600002,True
A3,2026-03-31,2026-04-01,476800,ETF_010,KODEX 한국부동산리츠인프라,4811.0,4821.0,0.0,4935.0,4935.0,BUY,0.0,23742285.0,23742285.0,23742285.0,94957376.0,3561.34275,14243.6064,100000000.0,99985756.3936,100297016.3936,0.002970163936,0.95,0.05,0.25,0.2375,0.0,0.2374566723937863,5028380.393600002,True
A3,2026-04-01,2026-04-02,139260,ETF_003,TIGER 200 IT,80904.0,76098.0,0.0,295.0,295.0,BUY,0.0,23866680.0,23866680.0,23866680.0,95798965.0,3580.0019999999995,14369.844749999998,100759233.3936,100744863.54885,97703398.54885,-0.0258593718737529,0.95,0.05,0.25,0.2375,0.0,0.2369022018519815,5111439.54885,True
A3,2026-04-01,2026-04-02,139270,ETF_004,TIGER 200 금융,15993.0,15466.0,1501.0,0.0,-1501.0,SELL,24005493.0,0.0,-24005493.0,24005493.0,95798965.0,3600.82395,14369.844749999998,100759233.3936,100744863.54885,97703398.54885,-0.0258593718737529,0.95,0.05,0.0,0.0,0.2382460861549664,0.0,5111439.54885,True
A3,2026-04-01,2026-04-02,227550,ETF_005,TIGER 200 산업재,14124.0,13853.0,0.0,1694.0,1694.0,BUY,0.0,23926056.0,23926056.0,23926056.0,95798965.0,3588.9084,14369.844749999998,100759233.3936,100744863.54885,97703398.54885,-0.0258593718737529,0.95,0.05,0.25,0.2375,0.0,0.2374915718497006,5111439.54885,True
A3,2026-04-01,2026-04-02,266390,ETF_006,KODEX 경기소비재,10788.0,10285.0,2239.0,2217.0,-22.0,SELL,24154332.0,23916996.0,-237336.0,237336.0,95798965.0,35.60039999999999,14369.844749999998,100759233.3936,100744863.54885,97703398.54885,-0.0258593718737529,0.95,0.05,0.25,0.2375,0.2397232609506359,0.2374016417065564,5111439.54885,True
A3,2026-04-01,2026-04-02,266410,ETF_007,KODEX 필수소비재,9467.0,9263.0,2504.0,0.0,-2504.0,SELL,23705368.0,0.0,-23705368.0,23705368.0,95798965.0,3555.8052,14369.844749999998,100759233.3936,100744863.54885,97703398.54885,-0.0258593718737529,0.95,0.05,0.0,0.0,0.2352674509481302,0.0,5111439.54885,True
A3,2026-04-01,2026-04-02,476800,ETF_010,KODEX 한국부동산리츠인프라,4836.0,4826.0,4935.0,4947.0,12.0,BUY,23865660.0,23923692.0,58032.0,58032.0,95798965.0,8.704799999999999,14369.844749999998,100759233.3936,100744863.54885,97703398.54885,-0.0258593718737529,0.95,0.05,0.25,0.2375,0.2368582927459618,0.2374681066335424,5111439.54885,True
A3,2026-04-02,2026-04-03,139260,ETF_003,TIGER 200 IT,78364.0,78568.0,295.0,291.0,-4.0,SELL,23117380.0,22803924.0,-313456.0,313456.0,688685.0,47.0184,103.30275,99313615.54885,99313512.2461,99023855.2461,0.0135149515458234,0.95,0.05,0.242449887036087,0.2303273926842826,0.2327715074337326,0.2296155224426221,5049563.246099994,True
A3,2026-04-02,2026-04-03,227550,ETF_005,TIGER 200 산업재,14079.0,14070.0,1694.0,1698.0,4.0,BUY,23849826.0,23906142.0,56316.0,56316.0,688685.0,8.4474,103.30275,99313615.54885,99313512.2461,99023855.2461,0.0135149515458234,0.95,0.05,0.2534451398744031,0.2407728828806829,0.2401465888458047,0.2407138913863031,5049563.246099994,True
