date,nav_open_pre,nav_open_post,nav_close,daily_return,commission,turnover_value,turnover_ratio,rebalanced,stock_weight,cash_weight,effective_num_positions
2026-04-01,100000000.0,99985752.03033563,101200980.26072337,0.012009802607233722,14247.969664364058,94986464.42909373,0.9498646442909373,True,0.95,0.050000000000000044,10
2026-04-02,101961484.12557605,101961484.12557605,98087495.62841235,-0.030765360417357335,0.0,0.0,0.0,False,,,10
2026-04-03,99864578.21450028,99864578.21450028,99061612.36725803,0.009931100112250402,0.0,0.0,0.0,False,,,10
2026-04-06,99548394.47959268,99548394.47959268,99548405.45894146,0.004914043695136927,0.0,0.0,0.0,False,,,10
2026-04-07,99790066.36970739,99790066.36970739,99148107.30749609,-0.004021140766644171,0.0,0.0,0.0,False,,,10
2026-04-08,102427397.955328,102427397.955328,103069787.8854889,0.039553761382758346,0.0,0.0,0.0,False,,,10
2026-04-09,103324554.00779237,103324554.00779237,103252888.07412545,0.0017764680843235237,0.0,0.0,0.0,False,,,10
2026-04-10,104044634.08572026,104044634.08572026,104662457.64173,0.013651623638775146,0.0,0.0,0.0,False,,,10
2026-04-13,103650671.77539524,103650671.77539524,104347515.06706062,-0.003009126498323411,0.0,0.0,0.0,False,,,10
2026-04-14,105748078.48637871,105748078.48637871,105714921.66182067,0.013104352258712204,0.0,0.0,0.0,False,,,10
2026-04-15,107168014.12844296,107168014.12844296,107433796.25890312,0.01625952675423714,0.0,0.0,0.0,False,,,10
2026-04-16,108331991.27567232,108331991.27567232,108793650.13578238,0.012657598672229486,0.0,0.0,0.0,False,,,10
2026-04-17,109184063.96231033,109184063.96231033,109000431.26270352,0.0019006727567560944,0.0,0.0,0.0,False,,,10
2026-04-20,109307932.76380287,109307932.76380287,109191965.0116836,0.001757183405251439,0.0,0.0,0.0,False,,,10
2026-04-21,109733750.76994838,109733750.76994838,110314405.58180895,0.010279516171407543,0.0,0.0,0.0,False,,,10
2026-04-22,110469785.11350894,110469785.11350894,111229197.84040964,0.008292591106084268,0.0,0.0,0.0,False,,,10
2026-04-23,112190847.02751084,112190847.02751084,111106637.92539603,-0.0011018681910253125,0.0,0.0,0.0,False,,,10
2026-04-24,111332960.90466054,111332960.90466054,112170036.63450755,0.009570973696689133,0.0,0.0,0.0,False,,,10
2026-04-27,113115302.335846,113115302.335846,113143498.02441059,0.008678444075711056,0.0,0.0,0.0,False,,,10
2026-04-28,113877048.38353997,113877048.38353997,114091535.36011632,0.008379070404038513,0.0,0.0,0.0,False,,,10
2026-04-29,114578181.53767863,114578181.53767863,114505324.4556423,0.0036268167854862643,0.0,0.0,0.0,False,,,10
2026-04-30,114452163.13808584,114452163.13808584,112949683.31906307,-0.013585753710360082,0.0,0.0,0.0,False,,,10
2026-05-04,115034287.53525536,115034287.53525536,115106832.48027666,0.019098319692672616,0.0,0.0,0.0,False,,,10
