date,nav_open_pre,nav_open_post,nav_close,daily_return,commission,turnover_value,turnover_ratio,rebalanced,stock_weight,cash_weight,effective_num_positions
2026-04-01,100000000.0,99985767.1375,100949127.1375,0.009491271374999943,14232.8625,94885750.0,0.9488575,True,0.95,0.050000000000000044,10
2026-04-02,101709827.1375,101702363.04375,97745930.04375,-0.03173080525388805,7464.093749999999,49760625.0,0.4892410733598962,True,0.95,0.050000000000000044,10
2026-04-03,99626033.04375,99622163.5053,98964262.5053,0.012464278164877829,3869.5384499999996,25796923.0,0.2589375709526794,True,0.95,0.050000000000000044,10
2026-04-06,99501682.5053,99497543.042,99515917.042,0.005574280277897747,4139.463299999999,27596422.0,0.27734628505935127,True,0.95,0.050000000000000044,10
2026-04-07,99857628.042,99854023.67565,99049963.67565,-0.004682199392820219,3604.36635,24029109.0,0.24063368488878373,True,0.95,0.050000000000000044,10
2026-04-08,102664100.67565,102658896.86635,103841872.86635,0.048378707198637905,5203.8093,34692062.0,0.3379181405348667,True,0.95,0.050000000000000044,10
2026-04-09,103974711.86635,103967300.023,103746714.023,-0.0009163821946129858,7411.843349999999,49412289.0,0.4752337189788512,True,0.95,0.050000000000000044,10
2026-04-10,104725411.023,104719113.54195,105456210.54195,0.016477596761002244,6297.481049999999,41983207.0,0.4008884433099008,True,0.95,0.050000000000000044,10
2026-04-13,104441642.54195,104436112.9775,105183477.9775,-0.0025862162413042844,5529.56445,36863763.0,0.3529603911121305,True,0.95,0.050000000000000044,10
2026-04-14,106594065.9775,106588249.57975,106739254.57975,0.014791073961091028,5816.397749999999,38775985.0,0.36377245435205446,True,0.95,0.050000000000000044,10
2026-04-15,108376078.57975,108371795.30770001,108376207.30770001,0.015335995500389776,4283.27205,28555147.0,0.26348200981443803,True,0.95,0.050000000000000044,10
2026-04-16,109257757.30770001,109250842.66245002,109854313.66245002,0.013638661025970222,6914.64525,46097635.0,0.4219163575742849,True,0.95,0.050000000000000044,10
2026-04-17,110191337.66245002,110186426.21770002,110032997.21770002,0.0016265501944607852,4911.44475,32742965.0,0.2971464517501528,True,0.95,0.050000000000000044,10
2026-04-20,110298105.21770002,110292963.18230002,110117616.18230002,0.0007690326242097978,5142.0354,34280236.0,0.3107962365476692,True,0.95,0.050000000000000044,10
2026-04-21,110698965.18230002,110692388.20205002,111695832.20205002,0.014332093941602064,6576.98025,43846535.0,0.3960880296197272,True,0.95,0.050000000000000044,10
2026-04-22,111889397.20205002,111885046.08125001,112903540.08125001,0.010812470397421281,4351.1208,29007472.0,0.2592513028523898,True,0.95,0.050000000000000044,10
2026-04-23,113785929.08125001,113780808.16165002,112739886.16165002,-0.0014495021102280958,5120.919599999999,34139464.0,0.300032387797461,True,0.95,0.050000000000000044,10
2026-04-24,112988825.16165002,112983785.94600001,113849987.94600001,0.009846575352739695,5039.215649999999,33594771.0,0.29732826190498823,True,0.95,0.050000000000000044,10
2026-04-27,114773055.94600001,114768612.43345001,114745552.43345001,0.007866179905743786,4443.5125499999995,29623417.0,0.2581042802758308,True,0.95,0.050000000000000044,10
2026-04-28,115513017.43345001,115506723.84130001,115978694.84130001,0.0107467555970433,6293.5921499999995,41957281.0,0.36322556480850876,True,0.95,0.050000000000000044,10
2026-04-29,116485958.84130001,116481517.97505002,116740222.97505002,0.006566103669230383,4440.86625,29605775.0,0.25415745635347164,True,0.95,0.050000000000000044,10
2026-04-30,116788652.97505002,116784694.23955002,115086284.23955002,-0.014167685253209439,3958.7355,26391570.0,0.22597717610150128,True,0.95,0.050000000000000044,10
2026-05-04,117287809.23955002,117280439.02330002,117642674.02330002,0.02221281015927934,7370.2162499999995,49134775.0,0.4189248253383823,True,0.95,0.050000000000000044,10
