strategy,decision_date,execution_date,ticker,ETF_id,name,open,close,prev_qty,target_qty,delta_qty,side,prev_value_open,target_value_open,delta_value_open,trade_turnover_value,day_turnover_value,commission_allocated,day_commission,nav_open_pre,nav_open_post,nav_close,daily_return,stock_ratio,cash_weight,target_sleeve_weight,target_portfolio_weight,prev_portfolio_weight_open,actual_portfolio_weight_open,cash_after_rebalance,rebalanced
A3,2026-03-31,2026-04-01,139260,ETF_003,TIGER 200 IT,77999.0,80021.0,0.0,487.0,487.0,BUY,0.0,37985513.0,37985513.0,37985513.0,94976650.0,5697.82695,14246.4975,100000000.0,99985753.5025,101947265.5025,0.0194726550249999,0.95,0.05,0.4,0.38,0.0,0.3799092537623395,5009103.502499998,True
A3,2026-03-31,2026-04-01,227550,ETF_005,TIGER 200 산업재,13416.0,13848.0,0.0,2124.0,2124.0,BUY,0.0,28495584.0,28495584.0,28495584.0,94976650.0,4274.3376,14246.4975,100000000.0,99985753.5025,101947265.5025,0.0194726550249999,0.95,0.05,0.3,0.285,0.0,0.2849964420109862,5009103.502499998,True
A3,2026-03-31,2026-04-01,476800,ETF_010,KODEX 한국부동산리츠인프라,4811.0,4821.0,0.0,5923.0,5923.0,BUY,0.0,28495553.0,28495553.0,28495553.0,94976650.0,4274.33295,14246.4975,100000000.0,99985753.5025,101947265.5025,0.0194726550249999,0.95,0.05,0.3,0.285,0.0,0.2849961319668158,5009103.502499998,True
A3,2026-04-01,2026-04-02,139260,ETF_003,TIGER 200 IT,80904.0,76098.0,487.0,486.0,-1.0,SELL,39400248.0,39319344.0,-80904.0,80904.0,570948.0,12.135599999999998,85.64219999999999,103052355.5025,103052269.8603,100087010.8603,-0.0182472245138775,0.95,0.05,0.4020112017391045,0.3819106416521493,0.3823323378478638,0.3815475782658858,5193085.8603000045,True
A3,2026-04-01,2026-04-02,227550,ETF_005,TIGER 200 산업재,14124.0,13853.0,2124.0,2103.0,-21.0,SELL,29999376.0,29702772.0,-296604.0,296604.0,570948.0,44.49059999999999,85.64219999999999,103052355.5025,103052269.8603,100087010.8603,-0.0182472245138775,0.95,0.05,0.3034218040981631,0.2882507138932549,0.2911081057169259,0.2882301577662069,5193085.8603000045,True
A3,2026-04-01,2026-04-02,476800,ETF_010,KODEX 한국부동산리츠인프라,4836.0,4826.0,5923.0,5963.0,40.0,BUY,28643628.0,28837068.0,193440.0,193440.0,570948.0,29.015999999999995,85.64219999999999,103052355.5025,103052269.8603,100087010.8603,-0.0182472245138775,0.95,0.05,0.2945669941627323,0.2798386444545956,0.2779521910035828,0.2798295276668062,5193085.8603000045,True
A3,2026-04-02,2026-04-03,139260,ETF_003,TIGER 200 IT,78364.0,78568.0,486.0,481.0,-5.0,SELL,38084904.0,37693084.0,-391820.0,391820.0,850087.0,58.773,127.51305,101872269.8603,101872142.34725,101921091.34725,0.0183248602509469,0.95,0.05,0.389736518960513,0.3702496930124874,0.3738495672298927,0.3700038413987228,5126511.34725,True
A3,2026-04-02,2026-04-03,227550,ETF_005,TIGER 200 산업재,14079.0,14070.0,2103.0,2110.0,7.0,BUY,29608137.0,29706690.0,98553.0,98553.0,850087.0,14.782949999999998,127.51305,101872269.8603,101872142.34725,101921091.34725,0.0183248602509469,0.95,0.05,0.3070044684103856,0.2916542449898663,0.2906398084640931,0.2916075908047488,5126511.34725,True
A3,2026-04-02,2026-04-03,476800,ETF_010,KODEX 한국부동산리츠인프라,4861.0,4856.0,5963.0,6037.0,74.0,BUY,28986143.0,29345857.0,359714.0,359714.0,850087.0,53.95709999999999,127.51305,101872269.8603,101872142.34725,101921091.34725,0.0183248602509469,0.95,0.05,0.3032590126291014,0.2880960619976463,0.2845341822632344,0.2880655724306771,5126511.34725,True
A3,2026-04-03,2026-04-06,139260,ETF_003,TIGER 200 IT,79127.0,79766.0,481.0,479.0,-2.0,SELL,38060087.0,37901833.0,-158254.0,158254.0,260335.0,23.7381,39.05025,102355195.34725,102355156.297,102722427.297,0.0078623172020384,0.95,0.05,0.3904269020021575,0.3709055569020497,0.3718432354203168,0.3702972509760203,5182645.297000006,True
A3,2026-04-03,2026-04-06,227550,ETF_005,TIGER 200 산업재,14134.0,14163.0,2110.0,2110.0,0.0,HOLD,29822740.0,29822740.0,0.0,0.0,260335.0,0.0,39.05025,102355195.34725,102355156.297,102722427.297,0.0078623172020384,0.95,0.05,0.3067082888318747,0.2913728743902809,0.2913651808178709,0.2913652919786914,5182645.297000006,True
A3,2026-04-03,2026-04-06,476800,ETF_010,KODEX 한국부동산리츠인프라,4861.0,4861.0,6037.0,6058.0,21.0,BUY,29345857.0,29447938.0,102081.0,102081.0,260335.0,15.31215,39.05025,102355195.34725,102355156.297,102722427.297,0.0078623172020384,0.95,0.05,0.3028648091659677,0.2877215687076693,0.2867060817034378,0.2877035126061656,5182645.297000006,True
