date,nav_open_pre,nav_open_post,nav_close,daily_return,commission,turnover_value,turnover_ratio,rebalanced,stock_weight,cash_weight,effective_num_positions
2026-04-01,100000000.0,99985753.5025,101947265.5025,0.019472655024999952,14246.4975,94976650.0,0.9497665,True,0.95,0.050000000000000044,3
2026-04-02,103052355.5025,103052269.8603,100087010.8603,-0.018247224513877502,85.64219999999999,570948.0,0.005540368264422147,True,0.95,0.050000000000000044,3
2026-04-03,101872269.8603,101872142.34725,101921091.34725,0.01832486025094693,127.51304999999999,850087.0,0.008344635897145961,True,0.95,0.050000000000000044,3
2026-04-06,102355195.34725,102355156.297,102722427.297,0.007862317202038449,39.05025,260335.0,0.0025434468579419744,True,0.95,0.050000000000000044,3
2026-04-07,103506445.297,103506255.54175,103469898.54175,0.007276611976748226,189.75525,1265035.0,0.012221799293465499,True,0.95,0.050000000000000044,3
2026-04-08,105443338.54175,105443171.29145,107736331.29145,0.041233564638883724,167.25029999999998,1115002.0,0.010574418596946435,True,0.95,0.050000000000000044,3
2026-04-09,107662235.29145,107662167.2753,107495478.2753,-0.0022355784094637565,68.01615,453441.0,0.004211699662119221,True,0.95,0.050000000000000044,3
2026-04-10,108255627.2753,108255536.38205,108915470.38205,0.013209784537293157,90.89325,605955.0,0.00559744574255732,True,0.95,0.050000000000000044,3
2026-04-13,107982726.38205,107982555.8706,109325119.8706,0.0037611689791454683,170.51145,1136743.0,0.010527081859168183,True,0.95,0.050000000000000044,3
2026-04-14,110859116.8706,110858944.15415,111211417.15415,0.017254015232571085,172.71644999999998,1151443.0,0.0103865431414542,True,0.95,0.050000000000000044,3
2026-04-15,112927285.15415,112926982.45144999,112303233.45144999,0.009817483899037471,302.7027,2018018.0,0.017870065655482017,True,0.95,0.050000000000000044,3
2026-04-16,112853321.45144999,112853275.95959999,113787861.95959999,0.013219819790779352,45.49185,303279.0,0.00268737327443634,True,0.95,0.050000000000000044,3
2026-04-17,113834173.95959999,113834108.29845,113914685.29845,0.0011145594676436055,65.66114999999999,437741.0,0.003845426946703679,True,0.95,0.050000000000000044,3
2026-04-20,113978990.29845,113978972.4258,115371093.4258,0.012785077916287024,17.87265,119151.0,0.0010453768689124836,True,0.95,0.050000000000000044,3
2026-04-21,115723311.4258,115723281.14275,118220997.14275,0.024702060389008018,30.283049999999996,201887.0,0.0017445663929989321,True,0.95,0.050000000000000044,3
2026-04-22,118742329.14275,118742274.02614999,120229182.02614999,0.016986702294306877,55.1166,367444.0,0.0030944651553723957,True,0.95,0.050000000000000044,3
2026-04-23,120328286.02614999,120328261.39209999,119865768.39209999,-0.0030226740956363907,24.63405,164227.0,0.0013648245597407567,True,0.95,0.050000000000000044,3
2026-04-24,120007518.39209999,120007487.6064,120388901.6064,0.004364325372601341,30.7857,205238.0,0.0017102095164523514,True,0.95,0.050000000000000044,3
2026-04-27,121430836.6064,121410069.92105,122772469.92105,0.019798904075417623,20766.68535,138444569.0,1.140110476622569,True,0.95,0.050000000000000044,3
2026-04-28,123616575.92105,123616355.34695,124933507.34695,0.01760197076176495,220.5741,1470494.0,0.011895605334831132,True,0.95,0.050000000000000044,3
2026-04-29,125223423.34695,125223061.43595,125294821.43595,0.0028920511132102256,361.91099999999994,2412740.0,0.019267481558263643,True,0.95,0.050000000000000044,3
2026-04-30,125607781.43595,125607677.35245,123003192.35245,-0.018289894643981452,104.08349999999999,693890.0,0.005524259660249066,True,0.95,0.050000000000000044,3
2026-05-04,125548587.35245,125548510.81944999,127873265.81944999,0.039593065625853185,76.53299999999999,510220.0,0.0040639246586476495,True,0.95,0.050000000000000044,3
